#1. Node ID,2. Node Name,3. Node longitude,4. Node latitude
N48307,McCulloch County,-99.338842,31.148033
N48309,McLennan County,-97.174773,31.53998
N48311,McMullen County,-98.523036,28.438706
N48313,Madison County,-95.899678,30.955832
N48315,Marion County,-94.423174,32.789481
N48317,Martin County,-101.8275,32.173602
N48319,Mason County,-99.220235,30.754424
N48321,Matagorda County,-95.998903,28.918149
N48323,Maverick County,-100.478172,28.706412
N48325,Medina County,-98.953359,29.313933
N48327,Menard County,-99.776701,30.901087
N48329,Midland County,-102.10655,32.003156
N48331,Milam County,-97.008624,30.744263
N48333,Mills County,-98.578378,31.483977
N48335,Mitchell County,-100.864009,32.392285
N48337,Montague County,-97.760712,33.632783
N48339,Montgomery County,-95.462136,30.228848
N48341,Moore County,-101.956502,35.902872
N48343,Morris County,-94.72288,33.073156
N48345,Motley County,-100.842931,34.013578
N48347,Nacogdoches County,-94.644584,31.625667
N48349,Navarro County,-96.485996,32.081317
N48351,Newton County,-93.754831,30.685761
N48353,Nolan County,-100.411741,32.451081
N48355,Nueces County,-97.428318,27.728576
N48357,Ochiltree County,-100.810093,36.381051
N48359,Oldham County,-102.40757,35.291939
N48361,Orange County,-93.865826,30.120218
N48363,Palo Pinto County,-98.163963,32.779308
N48365,Panola County,-94.335132,32.163354
N48367,Parker County,-97.727364,32.789424
N48369,Parmer County,-102.815696,34.540661
N48371,Pecos County,-102.79926,30.89706
N48373,Polk County,-94.936813,30.736484
N48375,Potter County,-101.839818,35.221526
N48377,Presidio County,-104.249357,29.838522
N48379,Rains County,-95.795059,32.885663
N48381,Randall County,-101.891409,35.119788
N48383,Reagan County,-101.466333,31.214335
N48385,Real County,-99.823692,29.723692
N48387,Red River County,-95.078313,33.591924
N48389,Reeves County,-103.526322,31.387128
N48391,Refugio County,-97.247591,28.290523
N48393,Roberts County,-100.695549,35.716278
N48395,Robertson County,-96.543247,30.966033
N48397,Rockwall County,-96.427986,32.916866
N48399,Runnels County,-99.99361,31.79918
N48401,Rusk County,-94.798485,32.194387
N48403,Sabine County,-93.84941,31.339019
N48405,San Augustine County,-94.152849,31.441095
N48407,San Jacinto County,-95.13469,30.549124
N48409,San Patricio County,-97.39104,27.942669
N48411,San Saba County,-98.760354,31.188156
N48413,Schleicher County,-100.592817,30.869698
N48415,Scurry County,-100.909103,32.704112
N48417,Shackelford County,-99.306244,32.690986
N48419,Shelby County,-94.181492,31.823503
N48421,Sherman County,-102.008261,36.33275
N48423,Smith County,-95.300981,32.326145
N48425,Somervell County,-97.752235,32.234974
N48427,Starr County,-98.843415,26.387766
N48429,Stephens County,-98.902179,32.75621
N48431,Sterling County,-100.993285,31.83476
N48433,Stonewall County,-100.232471,33.144536
N48435,Sutton County,-100.627673,30.563302
N48437,Swisher County,-101.771575,34.532201
N48439,Tarrant County,-97.247663,32.764453
N48441,Taylor County,-99.767126,32.417775
N48443,Terrell County,-102.352197,30.160108
N48445,Terry County,-102.271846,33.182705
N48447,Throckmorton County,-99.139569,33.141356
N48449,Titus County,-94.966537,33.175862
N48451,Tom Green County,-100.461171,31.451021
N48453,Travis County,-97.748216,30.314282
N48455,Trinity County,-95.244685,30.998905
N48457,Tyler County,-94.367741,30.738682
N48459,Upshur County,-94.92227,32.697929
N48461,Upton County,-102.124982,31.180959
N48463,Uvalde County,-99.757846,29.243318
N48465,Val Verde County,-100.898072,29.380944
N48467,Van Zandt County,-95.837646,32.577505
N48469,Victoria County,-96.991571,28.825017
N48471,Walker County,-95.538696,30.725832
N48473,Waller County,-95.953615,29.996824
N48475,Ward County,-102.912603,31.56929
N48477,Washington County,-96.397834,30.181502
N48479,Webb County,-99.475549,27.522979
N48481,Wharton County,-96.175435,29.276712
N48483,Wheeler County,-100.263458,35.352532
N48485,Wichita County,-98.552501,33.920901
N48487,Wilbarger County,-99.296953,34.144872
N48489,Willacy County,-97.777449,26.452376
N48491,Williamson County,-97.716991,30.560987
N48493,Wilson County,-98.142982,29.231356
N48495,Winkler County,-103.0992,31.842332
N48497,Wise County,-97.629879,33.161791
N48499,Wood County,-95.400092,32.776047
N48501,Yoakum County,-102.833127,33.022609
N48503,Young County,-98.624184,33.164283
N48505,Zapata County,-99.266007,26.903441
N48507,Zavala County,-99.810168,28.74941
N49001,Beaver County,-112.762542,38.29808
N49003,Box Elder County,-112.09841,41.592632
N49005,Cache County,-111.839724,41.745425
N49007,Carbon County,-110.777569,39.602446
N49009,Daggett County,-109.647096,40.967095
N49011,Davis County,-111.960883,41.019939
N49013,Duchesne County,-110.162356,40.289458
N49015,Emery County,-110.929942,39.217578
N49017,Garfield County,-112.100464,37.765439
N49019,Grand County,-109.528693,38.569056
N49021,Iron County,-113.076161,37.708874
N49023,Juab County,-111.878638,39.748396
N49025,Kane County,-112.452998,37.112169
N49027,Millard County,-112.485634,39.209257
N49029,Morgan County,-111.724978,41.083677
N49031,Piute County,-112.21441,38.277169
N49033,Rich County,-111.285765,41.776494
N49035,Salt Lake County,-111.927686,40.638514
N49037,San Juan County,-109.545503,37.52052
N49039,Sanpete County,-111.605199,39.384535
N49041,Sevier County,-112.044688,38.771786
N49043,Summit County,-111.470958,40.726848
N49045,Tooele County,-112.363002,40.568237
N49047,Uintah County,-109.59027,40.426449
N49049,Utah County,-111.74994,40.278299
N49051,Wasatch County,-111.412185,40.511436
N49053,Washington County,-113.524041,37.13018
N49055,Wayne County,-111.473883,38.361712
N49057,Weber County,-111.992699,41.227609
N50001,Addison County,-73.165381,44.060543
N50003,Bennington County,-73.148622,42.980347
N50005,Caledonia County,-72.076449,44.466488
N50007,Chittenden County,-73.149824,44.480291
N50009,Essex County,-71.741708,44.663681
N50011,Franklin County,-72.997625,44.836315
N50013,Grand Isle County,-73.298725,44.796249
N50015,Lamoille County,-72.655635,44.583725
N50017,Orange County,-72.392814,43.996141
N50019,Orleans County,-72.225524,44.862555
N50021,Rutland County,-73.041302,43.602602
N50023,Washington County,-72.587175,44.243309
N50025,Windham County,-72.627862,42.952898
N50027,Windsor County,-72.490571,43.547294
N51001,Accomack County,-75.629449,37.789059
N51003,Albemarle County,-78.519241,38.052435
N51005,Alleghany County,-79.929858,37.802458
N51007,Amelia County,-77.973985,37.34151
N51009,Amherst County,-79.1035,37.518911
N51011,Appomattox County,-78.83702,37.36019
N51013,Arlington County,-77.099874,38.874744
N51015,Augusta County,-79.03105,38.127146
N51017,Bath County,-79.758923,38.018911
N51019,Bedford County,-79.485385,37.320204
N51021,Bland County,-81.087264,37.150078
N51023,Botetourt County,-79.853138,37.446422
N51025,Brunswick County,-77.863297,36.758266
N51027,Buchanan County,-82.059132,37.264124
N51029,Buckingham County,-78.485095,37.580161
N51031,Campbell County,-79.169047,37.261518
N51033,Caroline County,-77.438652,38.0087
N51035,Carroll County,-80.762136,36.713036
N51036,Charles City County,-77.101446,37.383394
N51037,Charlotte County,-78.630278,37.02206
N51041,Chesterfield County,-77.556155,37.418312
N51043,Clarke County,-77.987382,39.129417
N51045,Craig County,-80.173756,37.47542
N51047,Culpeper County,-77.999051,38.498243
N51049,Cumberland County,-78.258673,37.481359
N51051,Dickenson County,-82.378751,37.143369
N51053,Dinwiddie County,-77.56051,37.135652
N51057,Essex County,-76.901329,37.908781
N51059,Fairfax County,-77.25911,38.844726
N51061,Fauquier County,-77.774094,38.695515
N51063,Floyd County,-80.342366,36.943205
N51065,Fluvanna County,-78.301835,37.888642
N51067,Franklin County,-79.857581,37.02094
N51069,Frederick County,-78.188362,39.166263
N51071,Giles County,-80.717789,37.318524
N51073,Gloucester County,-76.529483,37.37631
N51075,Goochland County,-77.83757,37.70005
N51077,Grayson County,-81.114627,36.645604
N51079,Greene County,-78.419667,38.250643
N51081,Greensville County,-77.536797,36.723794
N51083,Halifax County,-78.926925,36.748512
N51085,Hanover County,-77.418063,37.686944
N51087,Henrico County,-77.498572,37.604639
N51089,Henry County,-79.902329,36.6901
N51091,Highland County,-79.570507,38.386566
N51093,Isle of Wight County,-76.644703,36.92455
N51095,James City County,-76.75988,37.297936
N51097,King and Queen County,-76.891199,37.69798
N51099,King George County,-77.163647,38.290179
N51101,King William County,-77.062634,37.705655
N51103,Lancaster County,-76.435886,37.703954
N51105,Lee County,-83.102612,36.714437
N51107,Loudoun County,-77.51754,39.034341
N51109,Louisa County,-77.971413,37.982264
N51111,Lunenburg County,-78.216617,36.970037
N51113,Madison County,-78.234462,38.376095
N51115,Mathews County,-76.342339,37.445239
N51117,Mecklenburg County,-78.318472,36.690417
N51119,Middlesex County,-76.503852,37.601288
N51121,Montgomery County,-80.413551,37.189478
N51125,Nelson County,-78.87302,37.812328
N51127,New Kent County,-77.041127,37.497961
N51131,Northampton County,-75.919193,37.388365
N51133,Northumberland County,-76.408327,37.888285
N51135,Nottoway County,-78.078841,37.1463
N51137,Orange County,-77.954737,38.271901
N51139,Page County,-78.500572,38.60454
N51141,Patrick County,-80.284499,36.654401
N51143,Pittsylvania County,-79.411183,36.76981
N51145,Powhatan County,-77.875784,37.54288
N51147,Prince Edward County,-78.422205,37.257792
N51149,Prince George County,-77.300134,37.219071
N51153,Prince William County,-77.411563,38.691881
N51155,Pulaski County,-80.703764,37.082088
N51157,Rappahannock County,-78.123809,38.695715
N51159,Richmond County,-76.716497,37.947361
N51161,Roanoke County,-79.990218,37.270592
N51163,Rockbridge County,-79.427154,37.787711
N51165,Rockingham County,-78.83815,38.452246
N51167,Russell County,-82.086825,36.935321
N51169,Scott County,-82.596616,36.683147
N51171,Shenandoah County,-78.526715,38.870724
N51173,Smyth County,-81.574516,36.828217
N51175,Southampton County,-77.067406,36.717292
N51177,Spotsylvania County,-77.569152,38.238583
N51179,Stafford County,-77.45027,38.415146
N51181,Surry County,-76.868309,37.116405
N51183,Sussex County,-77.212078,36.973226
N51185,Tazewell County,-81.564501,37.146681
N51187,Warren County,-78.178302,38.927717
N51191,Washington County,-81.972673,36.702853
N51193,Westmoreland County,-76.854228,38.160791
N51195,Wise County,-82.612989,36.951164
N51197,Wythe County,-81.06853,36.919638
N51199,York County,-76.495318,37.174598
N51510,Alexandria city,-77.091035,38.819775
N51520,Bristol city,-82.169169,36.610521
N51530,Buena Vista city,-79.352679,37.733971
N51540,Charlottesville city,-78.490351,38.033197
N51550,Chesapeake city,-76.282736,36.755679
N51570,Colonial Heights city,-77.401819,37.264114
N51580,Covington city,-79.989386,37.781159
N51590,Danville city,-79.409217,36.591483
N51595,Emporia city,-77.541334,36.692193
N51600,Fairfax city,-77.302407,38.851844
N51610,Falls Church city,-77.174338,38.883587
N51620,Franklin city,-76.937037,36.679019
N51630,Fredericksburg city,-77.483494,38.299101
N51640,Galax city,-80.918852,36.666194
N51650,Hampton city,-76.367924,37.043069
N51660,Harrisonburg city,-78.868276,38.4408
N51670,Hopewell city,-77.305511,37.289394
N51678,Lexington city,-79.443722,37.784392
N51680,Lynchburg city,-79.190579,37.39283
N51683,Manassas city,-77.475101,38.75274
N51685,Manassas Park city,-77.448688,38.772165
N51690,Martinsville city,-79.863773,36.682806
N51700,Newport News city,-76.496261,37.090511
N51710,Norfolk city,-76.260623,36.896214
N51720,Norton city,-82.623258,36.937981
N51730,Petersburg city,-77.395423,37.209954
N51735,Poquoson city,-76.381528,37.131572
N51740,Portsmouth city,-76.35284,36.833211
N51750,Radford city,-80.559565,37.128256
N51760,Richmond city,-77.466456,37.535453
N51770,Roanoke city,-79.96024,37.27853
N51775,Salem city,-80.056262,37.286907
N51790,Staunton city,-79.07724,38.157632
N51800,Suffolk city,-76.551079,36.781867
N51810,Virginia Beach city,-76.100566,36.821388
N51820,Waynesboro city,-78.898326,38.072102
N51830,Williamsburg city,-76.710426,37.275238
N51840,Winchester city,-78.170677,39.174971
N53001,Adams County,-119.031492,46.864934
N53003,Asotin County,-117.06785,46.388404
N53005,Benton County,-119.276673,46.229857
N53007,Chelan County,-120.344656,47.530181
N53009,Clallam County,-123.436581,48.094969
N53011,Clark County,-122.56244,45.680599
N53013,Columbia County,-117.976206,46.323102
N53015,Cowlitz County,-122.894833,46.135463
N53017,Douglas County,-120.178914,47.504279
N53019,Ferry County,-118.520753,48.617553
N53021,Franklin County,-119.125303,46.303471
N53023,Garfield County,-117.577877,46.472066
N53025,Grant County,-119.466088,47.14473
N53027,Grays Harbor County,-123.767517,46.991256
N53029,Island County,-122.576951,48.2063
N53031,Jefferson County,-122.820477,48.010517
N53033,King County,-122.230405,47.550488
N53035,Kitsap County,-122.63287,47.612218
N53037,Kittitas County,-120.630456,47.051833
N53039,Klickitat County,-121.146148,45.79839
N53041,Lewis County,-122.839231,46.61892
N53043,Lincoln County,-118.324539,47.638472
N53045,Mason County,-123.034441,47.288559
N53047,Okanogan County,-119.591995,48.446072
N53049,Pacific County,-123.904809,46.524578
N53051,Pend Oreille County,-117.224181,48.281535
N53053,Pierce County,-122.407463,47.177735
N53055,San Juan County,-122.979166,48.575232
N53057,Skagit County,-122.33534,48.4668
N53059,Skamania County,-121.93421,45.688621
N53061,Snohomish County,-122.188806,47.927544
N53063,Spokane County,-117.368939,47.680212
N53065,Stevens County,-117.812987,48.277695
N53067,Thurston County,-122.836576,47.00087
N53069,Wahkiakum County,-123.426151,46.236473
N53071,Walla Walla County,-118.391181,46.077907
N53073,Whatcom County,-122.487638,48.82321
N53075,Whitman County,-117.21808,46.793601
N53077,Yakima County,-120.42159,46.519342
N54001,Barbour County,-80.004391,39.110076
N54003,Berkeley County,-77.98117,39.458843
N54005,Boone County,-81.757507,38.05644
N54007,Braxton County,-80.723592,38.691905
N54009,Brooke County,-80.585926,40.309452
N54011,Cabell County,-82.335182,38.413593
N54013,Calhoun County,-81.104396,38.852608
N54015,Clay County,-81.09932,38.471941
N54017,Doddridge County,-80.721305,39.285261
N54019,Fayette County,-81.129034,38.032534
N54021,Gilmer County,-80.826516,38.923122
N54023,Grant County,-79.16103,39.058737
N54025,Greenbrier County,-80.490891,37.854476
N54027,Hampshire County,-78.610531,39.329412
N54029,Hancock County,-80.568865,40.477168
N54031,Hardy County,-78.88137,39.039184
N54033,Harrison County,-80.338827,39.287852
N54035,Jackson County,-81.713096,38.83984
N54037,Jefferson County,-77.847631,39.313836
N54039,Kanawha County,-81.658246,38.363316
N54041,Lewis County,-80.4678,39.034218
N54043,Lincoln County,-82.066388,38.201811
N54045,Logan County,-81.972493,37.856159
N54047,McDowell County,-81.656256,37.396396
N54049,Marion County,-80.178811,39.484338
N54051,Marshall County,-80.704828,39.928298
N54053,Mason County,-82.058308,38.827547
N54055,Mercer County,-81.138228,37.352588
N54057,Mineral County,-78.909653,39.46477
N54059,Mingo County,-82.153272,37.704029
N54061,Monongalia County,-79.956836,39.636527
N54063,Monroe County,-80.641965,37.524766
N54065,Morgan County,-78.223029,39.580983
N54067,Nicholas County,-80.77232,38.278413
N54069,Ohio County,-80.672291,40.078539
N54071,Pendleton County,-79.337977,38.672348
N54073,Pleasants County,-81.192758,39.383391
N54075,Pocahontas County,-80.021443,38.286975
N54077,Preston County,-79.669791,39.50551
N54079,Putnam County,-81.929372,38.474402
N54081,Raleigh County,-81.200033,37.77054
N54083,Randolph County,-79.872452,38.870878
N54085,Ritchie County,-81.041532,39.217711
N54087,Roane County,-81.345745,38.728527
N54089,Summers County,-80.849424,37.665228
N54091,Taylor County,-80.066874,39.33862
N54093,Tucker County,-79.602086,39.110662
N54095,Tyler County,-80.930534,39.51456
N54097,Upshur County,-80.228505,38.954081
N54099,Wayne County,-82.494193,38.267338
N54101,Webster County,-80.476189,38.469754
N54103,Wetzel County,-80.768843,39.630012
N54105,Wirt County,-81.394474,39.05422
N54107,Wood County,-81.530587,39.266981
N54109,Wyoming County,-81.567271,37.628585
N55001,Adams County,-89.78312,43.946194
N55003,Ashland County,-90.785419,46.475919
N55005,Barron County,-91.815142,45.437002
N55007,Bayfield County,-91.104441,46.594106
N55009,Brown County,-88.034145,44.497155
N55011,Buffalo County,-91.74144,44.380158
N55013,Burnett County,-92.403811,45.836891
N55015,Calumet County,-88.262936,44.152617
N55017,Chippewa County,-91.328087,44.984928
N55019,Clark County,-90.550998,44.78814
N55021,Columbia County,-89.366154,43.460151
N55023,Crawford County,-91.005118,43.165384
N55025,Dane County,-89.395501,43.07564
N55027,Dodge County,-88.713062,43.435904
N55029,Door County,-87.335769,44.915074
N55031,Douglas County,-92.01483,46.628582
N55033,Dunn County,-91.892915,44.914658
N55035,Eau Claire County,-91.454792,44.790208
N55037,Florence County,-88.244316,45.853651
N55039,Fond du Lac County,-88.487004,43.765547
N55041,Forest County,-88.812092,45.563411
N55043,Grant County,-90.612643,42.827213
N55045,Green County,-89.575106,42.673838
N55047,Green Lake County,-89.014675,43.845067
N55049,Iowa County,-90.12223,42.981998
N55051,Iron County,-90.189954,46.343183
N55053,Jackson County,-90.903038,44.320677
N55055,Jefferson County,-88.785594,43.040342
N55057,Juneau County,-90.09764,43.843115
N55059,Kenosha County,-87.924047,42.572393
N55061,Kewaunee County,-87.591703,44.527818
N55063,La Crosse County,-91.208863,43.861018
N55065,Lafayette County,-90.140565,42.663323
N55067,Langlade County,-89.104985,45.185054
N55069,Lincoln County,-89.686454,45.288548
N55071,Manitowoc County,-87.724344,44.10361
N55073,Marathon County,-89.707823,44.907455
N55075,Marinette County,-87.848007,45.219097
N55077,Marquette County,-89.407897,43.810948
N55078,Menominee County,-88.635691,44.912634
N55079,Milwaukee County,-87.959526,43.031416
N55081,Monroe County,-90.644211,43.942578
N55083,Oconto County,-88.146318,44.895367
N55085,Oneida County,-89.493946,45.71099
N55087,Outagamie County,-88.401368,44.308666
N55089,Ozaukee County,-87.950093,43.31881
N55091,Pepin County,-91.987424,44.591768
N55093,Pierce County,-92.547747,44.77335
N55095,Polk County,-92.481404,45.404946
N55097,Portage County,-89.526076,44.498026
N55099,Price County,-90.39805,45.724359
N55101,Racine County,-87.928046,42.735037
N55103,Richland County,-90.390394,43.350268
N55105,Rock County,-89.037935,42.65481
N55107,Rusk County,-91.130594,45.44497
N55109,St. Croix County,-92.580626,45.017968
N55111,Sauk County,-89.868041,43.449264
N55113,Sawyer County,-91.345247,45.938054
N55115,Shawano County,-88.681002,44.786908
N55117,Sheboygan County,-87.819076,43.733622
N55119,Taylor County,-90.408593,45.172334
N55121,Trempealeau County,-91.363458,44.287418
N55123,Vernon County,-90.835696,43.605271
N55125,Vilas County,-89.496963,45.988218
N55127,Walworth County,-88.540338,42.662934
N55129,Washburn County,-91.835392,45.848159
N55131,Washington County,-88.216407,43.345574
N55133,Waukesha County,-88.236186,43.03596
N55135,Waupaca County,-88.937028,44.432697
N55137,Waushara County,-89.225784,44.101477
N55139,Winnebago County,-88.540906,44.101514
N55141,Wood County,-89.962546,44.478457
N56001,Albany County,-105.596073,41.313442
N56003,Big Horn County,-108.250971,44.635296
N56005,Campbell County,-105.495519,44.257046
N56007,Carbon County,-107.078124,41.659869
N56009,Converse County,-105.520738,42.788528
N56011,Crook County,-104.619744,44.434922
N56013,Fremont County,-108.609469,43.010698
N56015,Goshen County,-104.220172,42.050142
N56017,Hot Springs County,-108.232641,43.661523
N56019,Johnson County,-106.695709,44.288278
N56021,Laramie County,-104.771336,41.153937
N56023,Lincoln County,-110.872872,42.648291
N56025,Natrona County,-106.335315,42.842184
N56027,Niobrara County,-104.450987,42.810897
N56029,Park County,-108.97254,44.614008
N56031,Platte County,-104.929825,42.106509
N56033,Sheridan County,-106.977846,44.780986
N56035,Sublette County,-109.943507,42.807278
N56037,Sweetwater County,-109.302521,41.580564
N56039,Teton County,-110.785815,43.491744
N56041,Uinta County,-110.760395,41.271502
N56043,Washakie County,-107.905059,44.012223
N56045,Weston County,-104.304384,43.908449
