# Origin,Destination,orig_lat,orig_long,dest_lat,dest_long,distance (miles),distance (km),,miles_to_km,1.60934
n4,n36,45.044792,-89.706382,44.993569,-88.4431369,72.3,116.4,,,
n4,n37,45.044792,-89.706382,43.563386,-88.3733479,145.6,234.3,,,
n4,n38,45.044792,-89.706382,45.032389,-90.121009,21.4,34.4,,,
n4,n39,45.044792,-89.706382,44.9188885,-89.1435829,39.8,64.1,,,
n4,n40,45.044792,-89.706382,44.334034,-88.168628,116.1,186.8,,,
n4,n41,45.044792,-89.706382,44.203572,-88.106757,125.3,201.7,,,
n4,n42,45.044792,-89.706382,44.6441993,-88.3247075,86.3,138.9,,,
n4,n43,45.044792,-89.706382,44.5040238,-89.2921029,54.1,87.1,,,
n4,n44,45.044792,-89.706382,44.7341321,-90.5163997,61.9,99.6,,,
n4,n45,45.044792,-89.706382,43.8943569,-88.5950853,117.4,188.9,,,
n4,n46,45.044792,-89.706382,44.3926874,-88.0902886,111,178.6,,,
n4,n47,45.044792,-89.706382,42.7853566,-90.2565106,193.1,310.8,,,
n4,n48,45.044792,-89.706382,44.487244,-87.7649307,118.5,190.7,,,
n4,n49,45.044792,-89.706382,44.409054,-87.904771,113.9,183.3,,,
n4,n50,45.044792,-89.706382,42.973292,-88.775482,179.4,288.7,,,
n4,n51,45.044792,-89.706382,44.340874,-88.133287,119.3,192.0,,,
n4,n52,45.044792,-89.706382,43.908778,-88.290109,137.1,220.6,,,
n4,n53,45.044792,-89.706382,42.5695939,-89.4255293,191.6,308.3,,,
n4,n54,45.044792,-89.706382,42.6533571,-90.2918458,204,328.3,,,
n4,n55,45.044792,-89.706382,44.388485,-88.314505,104.7,168.5,,,
n4,n56,45.044792,-89.706382,44.257304,-87.961376,123.5,198.8,,,
n4,n57,45.044792,-89.706382,43.861379,-89.557082,91.7,147.6,,,
n4,n58,45.044792,-89.706382,45.1957146,-89.0315902,47.9,77.1,,,
n4,n59,45.044792,-89.706382,44.130844,-88.167076,124.8,200.8,,,
n4,n60,45.044792,-89.706382,43.726016,-88.398931,134.5,216.5,,,
n4,n61,45.044792,-89.706382,44.146298,-88.651705,98.5,158.5,,,
n4,n62,45.044792,-89.706382,45.639964,-90.3406313,75,120.7,,,
n4,n63,45.044792,-89.706382,44.5526729,-91.4129221,122.4,197.0,,,
n4,n64,45.044792,-89.706382,45.0086159,-91.7608218,119.3,192.0,,,
n4,n65,45.044792,-89.706382,45.0472743,-89.8839076,8.7,14.0,,,
n4,n66,45.044792,-89.706382,44.844099,-89.26493,31.8,51.2,,,
n4,n67,45.044792,-89.706382,42.534871,-88.460084,214.1,344.6,,,
n4,n68,45.044792,-89.706382,43.7449956,-90.7767576,139.3,224.2,,,
n4,n69,45.044792,-89.706382,42.6328184,-89.9460492,204.5,329.1,,,
n4,n70,45.044792,-89.706382,43.817701,-88.323724,141.3,227.4,,,
n4,n71,45.044792,-89.706382,43.4171904,-88.3677982,156,251.1,,,
n4,n72,45.044792,-89.706382,43.6230688,-90.6908274,142.1,228.7,,,
n4,n73,45.044792,-89.706382,45.4788,-91.834341,144.3,232.2,,,
n4,n74,45.044792,-89.706382,45.0032736,-90.3526429,34.8,56.0,,,
n4,n75,45.044792,-89.706382,43.686573,-88.398594,136.4,219.5,,,
n4,n76,45.044792,-89.706382,42.736022,-89.663736,185.1,297.9,,,
n4,n77,45.044792,-89.706382,43.667986,-88.862655,131.5,211.6,,,
n4,n78,45.044792,-89.706382,44.597806,-87.731243,122.3,196.8,,,
n4,n79,45.044792,-89.706382,43.427712,-87.985899,172.6,277.8,,,
n4,n80,45.044792,-89.706382,44.6838614,-91.8816514,127.7,205.5,,,
n4,n81,45.044792,-89.706382,44.322784,-87.956543,118.2,190.2,,,
n4,n82,45.044792,-89.706382,45.004624,-92.394297,147.6,237.5,,,
n4,n83,45.044792,-89.706382,45.0173606,-90.3556863,36,57.9,,,
n4,n84,45.044792,-89.706382,44.901922,-91.497807,98.5,158.5,,,
n4,n85,45.044792,-89.706382,43.9790956,-87.8015843,150.3,241.9,,,
n4,n86,45.044792,-89.706382,42.8646017,-90.6961852,211.3,340.1,,,
n4,n87,45.044792,-89.706382,43.571302,-87.9327198,165.4,266.2,,,
n4,n88,45.044792,-89.706382,44.5056081,-91.9506223,145.4,234.0,,,
n4,n89,45.044792,-89.706382,44.6969027,-88.3831678,79.9,128.6,,,
n4,n90,45.044792,-89.706382,44.901323,-89.958202,22.2,35.7,,,
n4,n91,45.044792,-89.706382,42.5937001,-89.3798796,188.1,302.7,,,
n4,n92,45.044792,-89.706382,44.937498,-89.256461,34.9,56.2,,,
n4,n93,45.044792,-89.706382,42.868704,-88.868785,180.2,290.0,,,
n4,n94,45.044792,-89.706382,43.219504,-89.484778,140.6,226.3,,,
n4,n95,45.044792,-89.706382,43.18301,-89.179032,150.5,242.2,,,
n4,n96,45.044792,-89.706382,44.58509,-90.019386,52.8,85.0,,,
n4,n97,45.044792,-89.706382,43.770841,-87.924136,160.9,258.9,,,
n4,n98,45.044792,-89.706382,44.8223091,-90.1500371,37.1,59.7,,,
n4,n99,45.044792,-89.706382,44.315446,-88.042711,116.5,187.5,,,
n4,n100,45.044792,-89.706382,44.1457958,-91.0670134,124.9,201.0,,,
n4,n101,45.044792,-89.706382,45.578866,-92.884752,197.4,317.7,,,
n4,n102,45.044792,-89.706382,42.50829,-90.690884,224.9,361.9,,,
n4,n103,45.044792,-89.706382,42.49254,-87.803743,239.1,384.8,,,
n5,n1,43.9505879,-87.7465309,43.867771,-88.717945,68.3,109.9,,,
n5,n2,43.9505879,-87.7465309,44.366372,-88.2587304,62.9,101.2,,,
n5,n3,43.9505879,-87.7465309,44.499718,-87.5954299,50.8,81.8,,,
n5,n4,43.9505879,-87.7465309,45.044792,-89.706382,150.6,242.4,,,
n5,n5,43.9505879,-87.7465309,43.9505879,-87.7465309,0,0.0,,,
n5,n6,43.9505879,-87.7465309,44.115038,-88.2172159,36.1,58.1,,,
n5,n7,43.9505879,-87.7465309,44.7366839,-87.5027549,80.4,129.4,,,
n5,n8,43.9505879,-87.7465309,44.097001,-88.147437,30.6,49.2,,,
n5,n9,43.9505879,-87.7465309,44.2522468,-89.9621392,145.4,234.0,,,
n5,n10,43.9505879,-87.7465309,43.427712,-87.985899,49.2,79.2,,,
n5,n11,43.9505879,-87.7465309,43.922701,-87.868523,8,12.9,,,
n5,n12,43.9505879,-87.7465309,44.6838614,-91.8816514,265.4,427.1,,,
n5,n13,43.9505879,-87.7465309,44.7807238,-88.291793,76.8,123.6,,,
n5,n14,43.9505879,-87.7465309,43.3487533,-88.6550266,90.7,146.0,,,
n5,n15,43.9505879,-87.7465309,44.663093,-87.588472,62,99.8,,,
n5,n16,43.9505879,-87.7465309,44.282748,-88.108356,42.4,68.2,,,
n5,n17,43.9505879,-87.7465309,44.540205,-87.789123,44.3,71.3,,,
n5,n18,43.9505879,-87.7465309,44.369922,-88.258894,62.5,100.6,,,
n5,n19,43.9505879,-87.7465309,44.2994683,-88.1107442,43.5,70.0,,,
n5,n20,43.9505879,-87.7465309,44.9115979,-88.3436306,87.1,140.2,,,
n5,n21,43.9505879,-87.7465309,44.369791,-88.229303,61.3,98.7,,,
n5,n22,43.9505879,-87.7465309,44.5547449,-87.478025,55.2,88.8,,,
n5,n23,43.9505879,-87.7465309,45.330174,-91.543636,266.1,428.2,,,
n5,n24,43.9505879,-87.7465309,43.991883,-87.758921,4.1,6.6,,,
n5,n25,43.9505879,-87.7465309,44.6407302,-90.3771428,163.7,263.4,,,
n5,n26,43.9505879,-87.7465309,43.123768,-89.548574,133.2,214.4,,,
n5,n27,43.9505879,-87.7465309,44.595906,-88.789993,91.9,147.9,,,
n5,n28,43.9505879,-87.7465309,42.7377646,-89.3607856,153.3,246.7,,,
n5,n29,43.9505879,-87.7465309,45.115722,-87.965177,94.9,152.7,,,
n5,n30,43.9505879,-87.7465309,43.702029,-88.358279,50.9,81.9,,,
n5,n31,43.9505879,-87.7465309,44.2997938,-88.9616664,80.7,129.9,,,
n5,n32,43.9505879,-87.7465309,43.2627431,-89.4217299,119.6,192.5,,,
n5,n33,43.9505879,-87.7465309,44.6760007,-87.4156663,64.8,104.3,,,
n5,n34,43.9505879,-87.7465309,44.616287,-87.63395,57.9,93.2,,,
n5,n35,43.9505879,-87.7465309,44.9076949,-88.201485,83.7,134.7,,,
n5,n36,43.9505879,-87.7465309,44.993569,-88.4431369,94,151.3,,,
n5,n37,43.9505879,-87.7465309,43.563386,-88.3733479,53.3,85.8,,,
n5,n38,43.9505879,-87.7465309,45.032389,-90.121009,171,275.2,,,
n5,n39,43.9505879,-87.7465309,44.9188885,-89.1435829,119.5,192.3,,,
n5,n40,43.9505879,-87.7465309,44.334034,-88.168628,46.7,75.2,,,
n5,n41,43.9505879,-87.7465309,44.203572,-88.106757,32.5,52.3,,,
n5,n42,43.9505879,-87.7465309,44.6441993,-88.3247075,66.4,106.9,,,
n5,n43,43.9505879,-87.7465309,44.5040238,-89.2921029,106.4,171.2,,,
n5,n44,43.9505879,-87.7465309,44.7341321,-90.5163997,175.2,282.0,,,
n5,n45,43.9505879,-87.7465309,43.8943569,-88.5950853,67.2,108.1,,,
n5,n46,43.9505879,-87.7465309,44.3926874,-88.0902886,46.6,75.0,,,
n5,n47,43.9505879,-87.7465309,42.7853566,-90.2565106,189.4,304.8,,,
n5,n48,43.9505879,-87.7465309,44.487244,-87.7649307,41.6,66.9,,,
n5,n49,43.9505879,-87.7465309,44.409054,-87.904771,38.6,62.1,,,
n5,n50,43.9505879,-87.7465309,42.973292,-88.775482,120.1,193.3,,,
n5,n51,43.9505879,-87.7465309,44.340874,-88.133287,47.8,76.9,,,
n5,n52,43.9505879,-87.7465309,43.908778,-88.290109,30.1,48.4,,,
n5,n53,43.9505879,-87.7465309,42.5695939,-89.4255293,166.5,268.0,,,
n5,n54,43.9505879,-87.7465309,42.6533571,-90.2918458,200.3,322.4,,,
n5,n55,43.9505879,-87.7465309,44.388485,-88.314505,64.2,103.3,,,
n5,n56,43.9505879,-87.7465309,44.257304,-87.961376,32.8,52.8,,,
n5,n57,43.9505879,-87.7465309,43.861379,-89.557082,112.5,181.1,,,
n5,n58,43.9505879,-87.7465309,45.1957146,-89.0315902,134.3,216.1,,,
n5,n59,43.9505879,-87.7465309,44.130844,-88.167076,33.3,53.6,,,
n5,n60,43.9505879,-87.7465309,43.726016,-88.398931,50.9,81.9,,,
n5,n61,43.9505879,-87.7465309,44.146298,-88.651705,67.2,108.1,,,
n5,n62,43.9505879,-87.7465309,45.639964,-90.3406313,222.5,358.1,,,
n5,n63,43.9505879,-87.7465309,44.5526729,-91.4129221,218.3,351.3,,,
n5,n64,43.9505879,-87.7465309,45.0086159,-91.7608218,257.1,413.8,,,
n5,n65,43.9505879,-87.7465309,45.0472743,-89.8839076,160.4,258.1,,,
n5,n66,43.9505879,-87.7465309,44.844099,-89.26493,119.4,192.2,,,
n5,n67,43.9505879,-87.7465309,42.534871,-88.460084,127.9,205.8,,,
n5,n68,43.9505879,-87.7465309,43.7449956,-90.7767576,210.7,339.1,,,
n5,n69,43.9505879,-87.7465309,42.6328184,-89.9460492,179.8,289.4,,,
n5,n70,43.9505879,-87.7465309,43.817701,-88.323724,36.9,59.4,,,
n5,n71,43.9505879,-87.7465309,43.4171904,-88.3677982,62.2,100.1,,,
n5,n72,43.9505879,-87.7465309,43.6230688,-90.6908274,183.5,295.3,,,
n5,n73,43.9505879,-87.7465309,45.4788,-91.834341,282.1,454.0,,,
n5,n74,43.9505879,-87.7465309,45.0032736,-90.3526429,180.3,290.2,,,
n5,n75,43.9505879,-87.7465309,43.686573,-88.398594,50.5,81.3,,,
n5,n76,43.9505879,-87.7465309,42.736022,-89.663736,160.4,258.1,,,
n5,n77,43.9505879,-87.7465309,43.667986,-88.862655,77.8,125.2,,,
n5,n78,43.9505879,-87.7465309,44.597806,-87.731243,50.7,81.6,,,
n5,n79,43.9505879,-87.7465309,43.427712,-87.985899,49.2,79.2,,,
n5,n80,43.9505879,-87.7465309,44.6838614,-91.8816514,265.4,427.1,,,
n5,n81,43.9505879,-87.7465309,44.322784,-87.956543,39.6,63.7,,,
n5,n82,43.9505879,-87.7465309,45.004624,-92.394297,285.4,459.3,,,
n5,n83,43.9505879,-87.7465309,45.0173606,-90.3556863,181.5,292.1,,,
n5,n84,43.9505879,-87.7465309,44.901922,-91.497807,236.2,380.1,,,
n5,n85,43.9505879,-87.7465309,43.9790956,-87.8015843,4.8,7.7,,,
n5,n86,43.9505879,-87.7465309,42.8646017,-90.6961852,209.7,337.5,,,
n5,n87,43.9505879,-87.7465309,43.571302,-87.9327198,34.5,55.5,,,
n5,n88,43.9505879,-87.7465309,44.5056081,-91.9506223,249.8,402.0,,,
n5,n89,43.9505879,-87.7465309,44.6969027,-88.3831678,71.8,115.6,,,
n5,n90,43.9505879,-87.7465309,44.901323,-89.958202,155.2,249.8,,,
n5,n91,43.9505879,-87.7465309,42.5937001,-89.3798796,163.7,263.4,,,
n5,n92,43.9505879,-87.7465309,44.937498,-89.256461,124.9,201.0,,,
n5,n93,43.9505879,-87.7465309,42.868704,-88.868785,131.4,211.5,,,
n5,n94,43.9505879,-87.7465309,43.219504,-89.484778,125.8,202.5,,,
n5,n95,43.9505879,-87.7465309,43.18301,-89.179032,113.3,182.3,,,
n5,n96,43.9505879,-87.7465309,44.58509,-90.019386,146,235.0,,,
n5,n97,43.9505879,-87.7465309,43.770841,-87.924136,23.5,37.8,,,
n5,n98,43.9505879,-87.7465309,44.8223091,-90.1500371,174.9,281.5,,,
n5,n99,43.9505879,-87.7465309,44.315446,-88.042711,39.6,63.7,,,
n5,n100,43.9505879,-87.7465309,44.1457958,-91.0670134,218,350.8,,,
n5,n101,43.9505879,-87.7465309,45.578866,-92.884752,335.2,539.5,,,
n5,n102,43.9505879,-87.7465309,42.50829,-90.690884,221.2,356.0,,,
n5,n103,43.9505879,-87.7465309,42.49254,-87.803743,116.4,187.3,,,
n6,n1,44.115038,-88.2172159,43.867771,-88.717945,50.6,81.4,,,
n6,n2,44.115038,-88.2172159,44.366372,-88.2587304,20.7,33.3,,,
n6,n3,44.115038,-88.2172159,44.499718,-87.5954299,55.8,89.8,,,
n6,n4,44.115038,-88.2172159,45.044792,-89.706382,122.6,197.3,,,
n6,n5,44.115038,-88.2172159,43.9505879,-87.7465309,35.4,57.0,,,
n6,n6,44.115038,-88.2172159,44.115038,-88.2172159,0,0.0,,,
n6,n7,44.115038,-88.2172159,44.7366839,-87.5027549,71.5,115.1,,,
n6,n8,44.115038,-88.2172159,44.097001,-88.147437,6.8,10.9,,,
n6,n9,44.115038,-88.2172159,44.2522468,-89.9621392,112,180.2,,,
n6,n10,44.115038,-88.2172159,43.427712,-87.985899,62.7,100.9,,,
n6,n11,44.115038,-88.2172159,43.922701,-87.868523,30.7,49.4,,,
n6,n12,44.115038,-88.2172159,44.6838614,-91.8816514,218.3,351.3,,,
n6,n13,44.115038,-88.2172159,44.7807238,-88.291793,60.5,97.4,,,
n6,n14,44.115038,-88.2172159,43.3487533,-88.6550266,72.4,116.5,,,
n6,n15,44.115038,-88.2172159,44.663093,-87.588472,63.6,102.4,,,
n6,n16,44.115038,-88.2172159,44.282748,-88.108356,15.5,24.9,,,
n6,n17,44.115038,-88.2172159,44.540205,-87.789123,46.6,75.0,,,
n6,n18,44.115038,-88.2172159,44.369922,-88.258894,20.9,33.6,,,
n6,n19,44.115038,-88.2172159,44.2994683,-88.1107442,17.2,27.7,,,
n6,n20,44.115038,-88.2172159,44.9115979,-88.3436306,70.8,113.9,,,
n6,n21,44.115038,-88.2172159,44.369791,-88.229303,23.8,38.3,,,
n6,n22,44.115038,-88.2172159,44.5547449,-87.478025,63.6,102.4,,,
n6,n23,44.115038,-88.2172159,45.330174,-91.543636,238.2,383.3,,,
n6,n24,44.115038,-88.2172159,43.991883,-87.758921,31.9,51.3,,,
n6,n25,44.115038,-88.2172159,44.6407302,-90.3771428,130.3,209.7,,,
n6,n26,44.115038,-88.2172159,43.123768,-89.548574,114.9,184.9,,,
n6,n27,44.115038,-88.2172159,44.595906,-88.789993,60.5,97.4,,,
n6,n28,44.115038,-88.2172159,42.7377646,-89.3607856,135,217.3,,,
n6,n29,44.115038,-88.2172159,45.115722,-87.965177,79.7,128.3,,,
n6,n30,44.115038,-88.2172159,43.702029,-88.358279,35.5,57.1,,,
n6,n31,44.115038,-88.2172159,44.2997938,-88.9616664,47.2,76.0,,,
n6,n32,44.115038,-88.2172159,43.2627431,-89.4217299,101.4,163.2,,,
n6,n33,44.115038,-88.2172159,44.6760007,-87.4156663,75.4,121.3,,,
n6,n34,44.115038,-88.2172159,44.616287,-87.63395,61.3,98.7,,,
n6,n35,44.115038,-88.2172159,44.9076949,-88.201485,68.5,110.2,,,
n6,n36,44.115038,-88.2172159,44.993569,-88.4431369,77.7,125.0,,,
n6,n37,44.115038,-88.2172159,43.563386,-88.3733479,48.9,78.7,,,
n6,n38,44.115038,-88.2172159,45.032389,-90.121009,143,230.1,,,
n6,n39,44.115038,-88.2172159,44.9188885,-89.1435829,103.2,166.1,,,
n6,n40,44.115038,-88.2172159,44.334034,-88.168628,18.3,29.5,,,
n6,n41,44.115038,-88.2172159,44.203572,-88.106757,11.7,18.8,,,
n6,n42,44.115038,-88.2172159,44.6441993,-88.3247075,50.1,80.6,,,
n6,n43,44.115038,-88.2172159,44.5040238,-89.2921029,72.9,117.3,,,
n6,n44,44.115038,-88.2172159,44.7341321,-90.5163997,141.7,228.0,,,
n6,n45,44.115038,-88.2172159,43.8943569,-88.5950853,45.2,72.7,,,
n6,n46,44.115038,-88.2172159,44.3926874,-88.0902886,23.1,37.2,,,
n6,n47,44.115038,-88.2172159,42.7853566,-90.2565106,171.2,275.5,,,
n6,n48,44.115038,-88.2172159,44.487244,-87.7649307,45.9,73.9,,,
n6,n49,44.115038,-88.2172159,44.409054,-87.904771,33.4,53.8,,,
n6,n50,44.115038,-88.2172159,42.973292,-88.775482,100.8,162.2,,,
n6,n51,44.115038,-88.2172159,44.340874,-88.133287,19.6,31.5,,,
n6,n52,44.115038,-88.2172159,43.908778,-88.290109,20.1,32.3,,,
n6,n53,44.115038,-88.2172159,42.5695939,-89.4255293,148.6,239.1,,,
n6,n54,44.115038,-88.2172159,42.6533571,-90.2918458,182.1,293.1,,,
n6,n55,44.115038,-88.2172159,44.388485,-88.314505,23.3,37.5,,,
n6,n56,44.115038,-88.2172159,44.257304,-87.961376,21.9,35.2,,,
n6,n57,44.115038,-88.2172159,43.861379,-89.557082,94.3,151.8,,,
n6,n58,44.115038,-88.2172159,45.1957146,-89.0315902,118,189.9,,,
n6,n59,44.115038,-88.2172159,44.130844,-88.167076,4,6.4,,,
n6,n60,44.115038,-88.2172159,43.726016,-88.398931,33.5,53.9,,,
n6,n61,44.115038,-88.2172159,44.146298,-88.651705,33.7,54.2,,,
n6,n62,44.115038,-88.2172159,45.639964,-90.3406313,194.6,313.2,,,
n6,n63,44.115038,-88.2172159,44.5526729,-91.4129221,184.8,297.4,,,
n6,n64,44.115038,-88.2172159,45.0086159,-91.7608218,229.2,368.9,,,
n6,n65,44.115038,-88.2172159,45.0472743,-89.8839076,132.5,213.2,,,
n6,n66,44.115038,-88.2172159,44.844099,-89.26493,103.1,165.9,,,
n6,n67,44.115038,-88.2172159,42.534871,-88.460084,143.5,230.9,,,
n6,n68,44.115038,-88.2172159,43.7449956,-90.7767576,173.6,279.4,,,
n6,n69,44.115038,-88.2172159,42.6328184,-89.9460492,161.5,259.9,,,
n6,n70,44.115038,-88.2172159,43.817701,-88.323724,27.9,44.9,,,
n6,n71,44.115038,-88.2172159,43.4171904,-88.3677982,59.3,95.4,,,
n6,n72,44.115038,-88.2172159,43.6230688,-90.6908274,165.2,265.9,,,
n6,n73,44.115038,-88.2172159,45.4788,-91.834341,254.1,408.9,,,
n6,n74,44.115038,-88.2172159,45.0032736,-90.3526429,152.4,245.3,,,
n6,n75,44.115038,-88.2172159,43.686573,-88.398594,36.3,58.4,,,
n6,n76,44.115038,-88.2172159,42.736022,-89.663736,142.1,228.7,,,
n6,n77,44.115038,-88.2172159,43.667986,-88.862655,59.5,95.8,,,
n6,n78,44.115038,-88.2172159,44.597806,-87.731243,53.2,85.6,,,
n6,n79,44.115038,-88.2172159,43.427712,-87.985899,62.7,100.9,,,
n6,n80,44.115038,-88.2172159,44.6838614,-91.8816514,218.3,351.3,,,
n6,n81,44.115038,-88.2172159,44.322784,-87.956543,26.2,42.2,,,
n6,n82,44.115038,-88.2172159,45.004624,-92.394297,257.4,414.2,,,
n6,n83,44.115038,-88.2172159,45.0173606,-90.3556863,153.6,247.2,,,
n6,n84,44.115038,-88.2172159,44.901922,-91.497807,208.3,335.2,,,
n6,n85,44.115038,-88.2172159,43.9790956,-87.8015843,31.5,50.7,,,
n6,n86,44.115038,-88.2172159,42.8646017,-90.6961852,191.4,308.0,,,
n6,n87,44.115038,-88.2172159,43.571302,-87.9327198,50.8,81.8,,,
n6,n88,44.115038,-88.2172159,44.5056081,-91.9506223,216.4,348.3,,,
n6,n89,44.115038,-88.2172159,44.6969027,-88.3831678,55.5,89.3,,,
n6,n90,44.115038,-88.2172159,44.901323,-89.958202,120.5,193.9,,,
n6,n91,44.115038,-88.2172159,42.5937001,-89.3798796,145.1,233.5,,,
n6,n92,44.115038,-88.2172159,44.937498,-89.256461,108.6,174.8,,,
n6,n93,44.115038,-88.2172159,42.868704,-88.868785,112.1,180.4,,,
n6,n94,44.115038,-88.2172159,43.219504,-89.484778,107.5,173.0,,,
n6,n95,44.115038,-88.2172159,43.18301,-89.179032,95,152.9,,,
n6,n96,44.115038,-88.2172159,44.58509,-90.019386,112.5,181.1,,,
n6,n97,44.115038,-88.2172159,43.770841,-87.924136,37.6,60.5,,,
n6,n98,44.115038,-88.2172159,44.8223091,-90.1500371,127.4,205.0,,,
n6,n99,44.115038,-88.2172159,44.315446,-88.042711,20.2,32.5,,,
n6,n100,44.115038,-88.2172159,44.1457958,-91.0670134,174.4,280.7,,,
n6,n101,44.115038,-88.2172159,45.578866,-92.884752,307.2,494.4,,,
n6,n102,44.115038,-88.2172159,42.50829,-90.690884,202.9,326.5,,,
n6,n103,44.115038,-88.2172159,42.49254,-87.803743,142.5,229.3,,,
n7,n1,44.7366839,-87.5027549,43.867771,-88.717945,107.2,172.5,,,
n7,n2,44.7366839,-87.5027549,44.366372,-88.2587304,59.8,96.2,,,
n7,n3,44.7366839,-87.5027549,44.499718,-87.5954299,22,35.4,,,
n7,n4,44.7366839,-87.5027549,45.044792,-89.706382,140.4,226.0,,,
n7,n5,44.7366839,-87.5027549,43.9505879,-87.7465309,81.2,130.7,,,
n7,n6,44.7366839,-87.5027549,44.115038,-88.2172159,72.4,116.5,,,
n7,n7,44.7366839,-87.5027549,44.7366839,-87.5027549,0,0.0,,,
n7,n8,44.7366839,-87.5027549,44.097001,-88.147437,72.2,116.2,,,
n7,n9,44.7366839,-87.5027549,44.2522468,-89.9621392,169.2,272.3,,,
n7,n10,44.7366839,-87.5027549,43.427712,-87.985899,128.7,207.1,,,
n7,n11,44.7366839,-87.5027549,43.922701,-87.868523,85.9,138.2,,,
n7,n12,44.7366839,-87.5027549,44.6838614,-91.8816514,255.3,410.9,,,
n7,n13,44.7366839,-87.5027549,44.7807238,-88.291793,66.6,107.2,,,
n7,n14,44.7366839,-87.5027549,43.3487533,-88.6550266,143.3,230.6,,,
n7,n15,44.7366839,-87.5027549,44.663093,-87.588472,11.5,18.5,,,
n7,n16,44.7366839,-87.5027549,44.282748,-88.108356,57.3,92.2,,,
n7,n17,44.7366839,-87.5027549,44.540205,-87.789123,27,43.5,,,
n7,n18,44.7366839,-87.5027549,44.369922,-88.258894,59.3,95.4,,,
n7,n19,44.7366839,-87.5027549,44.2994683,-88.1107442,56.4,90.8,,,
n7,n20,44.7366839,-87.5027549,44.9115979,-88.3436306,76.9,123.8,,,
n7,n21,44.7366839,-87.5027549,44.369791,-88.229303,58.1,93.5,,,
n7,n22,44.7366839,-87.5027549,44.5547449,-87.478025,15.7,25.3,,,
n7,n23,44.7366839,-87.5027549,45.330174,-91.543636,255.9,411.8,,,
n7,n24,44.7366839,-87.5027549,43.991883,-87.758921,78.8,126.8,,,
n7,n25,44.7366839,-87.5027549,44.6407302,-90.3771428,187.5,301.8,,,
n7,n26,44.7366839,-87.5027549,43.123768,-89.548574,185.8,299.0,,,
n7,n27,44.7366839,-87.5027549,44.595906,-88.789993,81.7,131.5,,,
n7,n28,44.7366839,-87.5027549,42.7377646,-89.3607856,206,331.5,,,
n7,n29,44.7366839,-87.5027549,45.115722,-87.965177,81.8,131.6,,,
n7,n30,44.7366839,-87.5027549,43.702029,-88.358279,121.6,195.7,,,
n7,n31,44.7366839,-87.5027549,44.2997938,-88.9616664,104.5,168.2,,,
n7,n32,44.7366839,-87.5027549,43.2627431,-89.4217299,172.3,277.3,,,
n7,n33,44.7366839,-87.5027549,44.6760007,-87.4156663,8.3,13.4,,,
n7,n34,44.7366839,-87.5027549,44.616287,-87.63395,16.7,26.9,,,
n7,n35,44.7366839,-87.5027549,44.9076949,-88.201485,70.6,113.6,,,
n7,n36,44.7366839,-87.5027549,44.993569,-88.4431369,83.9,135.0,,,
n7,n37,44.7366839,-87.5027549,43.563386,-88.3733479,129.9,209.1,,,
n7,n38,44.7366839,-87.5027549,45.032389,-90.121009,160.8,258.8,,,
n7,n39,44.7366839,-87.5027549,44.9188885,-89.1435829,109.3,175.9,,,
n7,n40,44.7366839,-87.5027549,44.334034,-88.168628,58.8,94.6,,,
n7,n41,44.7366839,-87.5027549,44.203572,-88.106757,64.1,103.2,,,
n7,n42,44.7366839,-87.5027549,44.6441993,-88.3247075,56.3,90.6,,,
n7,n43,44.7366839,-87.5027549,44.5040238,-89.2921029,111.9,180.1,,,
n7,n44,44.7366839,-87.5027549,44.7341321,-90.5163997,189.4,304.8,,,
n7,n45,44.7366839,-87.5027549,43.8943569,-88.5950853,101.7,163.7,,,
n7,n46,44.7366839,-87.5027549,44.3926874,-88.0902886,49.2,79.2,,,
n7,n47,44.7366839,-87.5027549,42.7853566,-90.2565106,242.1,389.6,,,
n7,n48,44.7366839,-87.5027549,44.487244,-87.7649307,31.4,50.5,,,
n7,n49,44.7366839,-87.5027549,44.409054,-87.904771,44.4,71.5,,,
n7,n50,44.7366839,-87.5027549,42.973292,-88.775482,171.8,276.5,,,
n7,n51,44.7366839,-87.5027549,44.340874,-88.133287,54.8,88.2,,,
n7,n52,44.7366839,-87.5027549,43.908778,-88.290109,91.3,146.9,,,
n7,n53,44.7366839,-87.5027549,42.5695939,-89.4255293,219.6,353.4,,,
n7,n54,44.7366839,-87.5027549,42.6533571,-90.2918458,253,407.2,,,
n7,n55,44.7366839,-87.5027549,44.388485,-88.314505,61.1,98.3,,,
n7,n56,44.7366839,-87.5027549,44.257304,-87.961376,57.1,91.9,,,
n7,n57,44.7366839,-87.5027549,43.861379,-89.557082,150.8,242.7,,,
n7,n58,44.7366839,-87.5027549,45.1957146,-89.0315902,124.1,199.7,,,
n7,n59,44.7366839,-87.5027549,44.130844,-88.167076,68.3,109.9,,,
n7,n60,44.7366839,-87.5027549,43.726016,-88.398931,118.9,191.4,,,
n7,n61,44.7366839,-87.5027549,44.146298,-88.651705,89.5,144.0,,,
n7,n62,44.7366839,-87.5027549,45.639964,-90.3406313,212.4,341.8,,,
n7,n63,44.7366839,-87.5027549,44.5526729,-91.4129221,250,402.3,,,
n7,n64,44.7366839,-87.5027549,45.0086159,-91.7608218,246.9,397.3,,,
n7,n65,44.7366839,-87.5027549,45.0472743,-89.8839076,150.2,241.7,,,
