#1.Supply reference no.,2.Node,3.Time,4.Product,5.Bid,6.Capacity,7. Emissions,8. Emissions coefficients
S2867,N51169,T0,Recyclables,80,11839.932460953989,,
S2868,N51171,T0,Recyclables,80,24247.277332207683,,
S2869,N51173,T0,Recyclables,80,16352.891515407344,,
S2870,N51175,T0,Recyclables,80,9875.390460109751,,
S2871,N51177,T0,Recyclables,80,76843.22498944703,,
S2872,N51179,T0,Recyclables,80,86114.43647108485,,
S2873,N51181,T0,Recyclables,80,3600.3799071338117,,
S2874,N51183,T0,Recyclables,80,5942.465175179401,,
S2875,N51185,T0,Recyclables,80,22185.60574081891,,
S2876,N51187,T0,Recyclables,80,22349.134655972983,,
S2877,N51191,T0,Recyclables,80,29597.08737864078,,
S2878,N51193,T0,Recyclables,80,10139.341494301394,,
S2879,N51195,T0,Recyclables,80,19826.50907555931,,
S2880,N51197,T0,Recyclables,80,15524.271844660194,,
S2881,N51199,T0,Recyclables,80,38437.52638243985,,
S2882,N51510,T0,Recyclables,80,87508.27353313634,,
S2883,N51520,T0,Recyclables,80,9449.008020261714,,
S2884,N51530,T0,Recyclables,80,3644.2802870409455,,
S2885,N51540,T0,Recyclables,80,25546.179822710004,,
S2886,N51550,T0,Recyclables,80,136871.50696496412,,
S2887,N51570,T0,Recyclables,80,9970.873786407767,,
S2888,N51580,T0,Recyclables,80,3148.2059940903337,,
S2889,N51590,T0,Recyclables,80,23371.46475306036,,
S2890,N51595,T0,Recyclables,80,3164.119881806669,,
S2891,N51600,T0,Recyclables,80,13250.232165470663,,
S2892,N51610,T0,Recyclables,80,8043.6471084845925,,
S2893,N51620,T0,Recyclables,80,4488.813845504432,,
S2894,N51630,T0,Recyclables,80,15355.255382017729,,
S2895,N51640,T0,Recyclables,80,3687.63191219924,,
S2896,N51650,T0,Recyclables,80,75260.61629379485,,
S2897,N51660,T0,Recyclables,80,28433.17855635289,,
S2898,N51670,T0,Recyclables,80,12639.468130012663,,
S2899,N51678,T0,Recyclables,80,4016.884761502744,,
S2900,N51680,T0,Recyclables,80,43356.563951034186,,
S2901,N51683,T0,Recyclables,80,23471.338117349092,,
S2902,N51685,T0,Recyclables,80,9449.008020261714,,
S2903,N51690,T0,Recyclables,80,7399.957788096243,,
S2904,N51700,T0,Recyclables,80,102203.92570704939,,
S2905,N51710,T0,Recyclables,80,130606.37399746728,,
S2906,N51720,T0,Recyclables,80,2023.2587589700297,,
S2907,N51730,T0,Recyclables,80,18360.23638666104,,
S2908,N51735,T0,Recyclables,80,6837.484170536091,,
S2909,N51740,T0,Recyclables,80,53731.321232587594,,
S2910,N51750,T0,Recyclables,80,8818.488813845504,,
S2911,N51760,T0,Recyclables,80,124353.3136344449,,
S2912,N51770,T0,Recyclables,80,54881.511186154494,,
S2913,N51775,T0,Recyclables,80,13908.73786407767,,
S2914,N51790,T0,Recyclables,80,14130.434782608696,,
S2915,N51800,T0,Recyclables,80,51760.74292950612,,
S2916,N51810,T0,Recyclables,80,252136.34444913466,,
S2917,N51820,T0,Recyclables,80,12180.160405234275,,
S2918,N51830,T0,Recyclables,80,8464.542000844238,,
S2919,N51840,T0,Recyclables,80,15430.983537357535,,
S2920,N53001,T0,Recyclables,80,11311.481637821866,,
S2921,N53003,T0,Recyclables,80,12228.999577880963,,
S2922,N53005,T0,Recyclables,80,113522.54115660617,,
S2923,N53007,T0,Recyclables,80,43392.23300970874,,
S2924,N53009,T0,Recyclables,80,42339.17264668637,,
S2925,N53011,T0,Recyclables,80,276194.30139299284,,
S2926,N53013,T0,Recyclables,80,2168.6787674124103,,
S2927,N53015,T0,Recyclables,80,60763.613338961586,,
S2928,N53017,T0,Recyclables,80,23562.431405656393,,
S2929,N53019,T0,Recyclables,80,3938.961587167581,,
S2930,N53021,T0,Recyclables,80,53091.47319544111,,
S2931,N53023,T0,Recyclables,80,1254.4533558463486,,
S2932,N53025,T0,Recyclables,80,54394.216969185305,,
S2933,N53027,T0,Recyclables,80,41505.61418319966,,
S2934,N53029,T0,Recyclables,80,47663.19121992402,,
S2935,N53031,T0,Recyclables,80,18096.285352469396,,
S2936,N53033,T0,Recyclables,80,1.245494934571549e6,,
S2937,N53035,T0,Recyclables,80,151242.8450823132,,
S2938,N53037,T0,Recyclables,80,24330.139299282397,,
S2939,N53039,T0,Recyclables,80,12475.93921485859,,
S2940,N53041,T0,Recyclables,80,45079.65386238919,,
S2941,N53043,T0,Recyclables,80,5968.2566483748415,,
S2942,N53045,T0,Recyclables,80,36067.45462220346,,
S2943,N53047,T0,Recyclables,80,23104.769945124524,,
S2944,N53049,T0,Recyclables,80,12821.654706627269,,
S2945,N53051,T0,Recyclables,80,7353.862389193753,,
S2946,N53053,T0,Recyclables,80,505474.46179822704,,
S2947,N53055,T0,Recyclables,80,9761.249472351203,,
S2948,N53057,T0,Recyclables,80,71076.36133389616,,
S2949,N53059,T0,Recyclables,80,6604.812157028282,,
S2950,N53061,T0,Recyclables,80,454345.33558463486,,
S2951,N53063,T0,Recyclables,80,295964.83748417057,,
S2952,N53065,T0,Recyclables,80,25486.914309835374,,
S2953,N53067,T0,Recyclables,80,161769.05867454622,,
S2954,N53069,T0,Recyclables,80,2426.593499366821,,
S2955,N53071,T0,Recyclables,80,34343.267201350776,,
S2956,N53073,T0,Recyclables,80,124483.36850991979,,
S2957,N53075,T0,Recyclables,80,26325.41156606163,,
S2958,N53077,T0,Recyclables,80,140880.70915998312,,
S2959,N54001,T0,Recyclables,80,8486.492190797806,,
S2960,N54003,T0,Recyclables,80,66989.78471929084,,
S2961,N54005,T0,Recyclables,80,11967.792317433516,,
S2962,N54007,T0,Recyclables,80,6830.350358801183,,
S2963,N54009,T0,Recyclables,80,12379.358379062896,,
S2964,N54011,T0,Recyclables,80,51775.01055297594,,
S2965,N54013,T0,Recyclables,80,3418.1933305192065,,
S2966,N54015,T0,Recyclables,80,4418.024482904179,,
S2967,N54017,T0,Recyclables,80,4284.67707893626,,
S2968,N54019,T0,Recyclables,80,22217.982271000423,,
S2969,N54021,T0,Recyclables,80,4065.1751794005913,,
S2970,N54023,T0,Recyclables,80,6023.132123258759,,
S2971,N54025,T0,Recyclables,80,18096.285352469396,,
S2972,N54027,T0,Recyclables,80,12672.393414943013,,
S2973,N54029,T0,Recyclables,80,15966.019417475729,,
S2974,N54031,T0,Recyclables,80,7846.644153651329,,
S2975,N54033,T0,Recyclables,80,36174.4617982271,,
S2976,N54035,T0,Recyclables,80,15250.443224989447,,
S2977,N54037,T0,Recyclables,80,31663.697762769098,,
S2978,N54039,T0,Recyclables,80,99184.67707893626,,
S2979,N54041,T0,Recyclables,80,9346.939636977628,,
S2980,N54043,T0,Recyclables,80,11229.16842549599,,
S2981,N54045,T0,Recyclables,80,17871.29590544534,,
S2982,N54047,T0,Recyclables,80,10487.252005065428,,
S2983,N54049,T0,Recyclables,80,30842.7606585057,,
S2984,N54051,T0,Recyclables,80,16786.95652173913,,
S2985,N54053,T0,Recyclables,80,13967.454622203462,,
S2986,N54055,T0,Recyclables,80,32740.903334740397,,
S2987,N54057,T0,Recyclables,80,14782.355424229632,,
S2988,N54059,T0,Recyclables,80,12933.051920641621,,
S2989,N54061,T0,Recyclables,80,58070.325031658926,,
S2990,N54063,T0,Recyclables,80,6791.388771633601,,
S2991,N54065,T0,Recyclables,80,9363.402279442802,,
S2992,N54067,T0,Recyclables,80,13501.561840439002,,
S2993,N54069,T0,Recyclables,80,23280.920219501902,,
S2994,N54071,T0,Recyclables,80,3371.000422119038,,
S2995,N54073,T0,Recyclables,80,4199.620092866188,,
S2996,N54075,T0,Recyclables,80,4318.151118615449,,
S2997,N54077,T0,Recyclables,80,18776.192486281132,,
S2998,N54079,T0,Recyclables,80,31520.472773322075,,
S2999,N54081,T0,Recyclables,80,40932.16547066273,,
S3000,N54083,T0,Recyclables,80,15327.81764457577,,
S3001,N54085,T0,Recyclables,80,4633.685099197974,,
S3002,N54087,T0,Recyclables,80,7697.931616715914,,
S3003,N54089,T0,Recyclables,80,6562.558041367666,,
S3004,N54091,T0,Recyclables,80,9166.948079358379,,
S3005,N54093,T0,Recyclables,80,3710.6796116504856,,
S3006,N54095,T0,Recyclables,80,4561.798227100043,,
S3007,N54097,T0,Recyclables,80,13069.143098353736,,
S3008,N54099,T0,Recyclables,80,21391.55761924863,,
S3009,N54101,T0,Recyclables,80,4597.467285774588,,
S3010,N54103,T0,Recyclables,80,7925.1160827353315,,
S3011,N54105,T0,Recyclables,80,2850.2321654706625,,
S3012,N54107,T0,Recyclables,80,46257.83030814689,,
S3013,N54109,T0,Recyclables,80,11733.47403967919,,
S3014,N55001,T0,Recyclables,80,11333.980582524271,,
S3015,N55003,T0,Recyclables,80,8794.89235964542,,
S3016,N55005,T0,Recyclables,80,25632.883073026595,,
S3017,N55007,T0,Recyclables,80,8900.802026171381,,
S3018,N55009,T0,Recyclables,80,147472.35120303926,,
S3019,N55011,T0,Recyclables,80,7307.766990291262,,
S3020,N55013,T0,Recyclables,80,9068.720979316167,,
S3021,N55015,T0,Recyclables,80,28777.79653862389,,
S3022,N55017,T0,Recyclables,80,36380.79358379063,,
S3023,N55019,T0,Recyclables,80,19019.290840016885,,
S3024,N55021,T0,Recyclables,80,32096.66525960321,,
S3025,N55023,T0,Recyclables,80,8842.08526804559,,
S3026,N55025,T0,Recyclables,80,308127.9864921908,,
S3027,N55027,T0,Recyclables,80,49056.47952722668,,
S3028,N55029,T0,Recyclables,80,16498.860278598564,,
S3029,N55031,T0,Recyclables,80,24307.091599831154,,
S3030,N55033,T0,Recyclables,80,24935.415787252005,,
S3031,N55035,T0,Recyclables,80,58008.86449978894,,
S3032,N55037,T0,Recyclables,80,2501.224145208949,,
S3033,N55039,T0,Recyclables,80,57155.00211059519,,
S3034,N55041,T0,Recyclables,80,5037.0198395947655,,
S3035,N55043,T0,Recyclables,80,28501.224145208947,,
S3036,N55045,T0,Recyclables,80,20354.95989869143,,
S3037,N55047,T0,Recyclables,80,10436.217813423385,,
S3038,N55049,T0,Recyclables,80,13010.426340227945,,
S3039,N55051,T0,Recyclables,80,3367.7078936260027,,
S3040,N55053,T0,Recyclables,80,11603.419164204304,,
S3041,N55055,T0,Recyclables,80,46589.27817644576,,
S3042,N55057,T0,Recyclables,80,14661.629379485015,,
S3043,N55059,T0,Recyclables,80,92822.4145208949,,
S3044,N55061,T0,Recyclables,80,11284.043900379907,,
S3045,N55063,T0,Recyclables,80,66280.79358379063,,
S3046,N55065,T0,Recyclables,80,9115.365132967496,,
S3047,N55067,T0,Recyclables,80,10695.778809624315,,
S3048,N55069,T0,Recyclables,80,15592.86618826509,,
S3049,N55071,T0,Recyclables,80,44646.13761080625,,
S3050,N55073,T0,Recyclables,80,75735.28915154074,,
S3051,N55075,T0,Recyclables,80,22977.458843393837,,
S3052,N55077,T0,Recyclables,80,8556.184043900379,,
S3053,N55078,T0,Recyclables,80,2334.9514563106795,,
S3054,N55079,T0,Recyclables,80,515549.05023216543,,
S3055,N55081,T0,Recyclables,80,25393.077247783876,,
S3056,N55083,T0,Recyclables,80,21382.22878851836,,
S3057,N55085,T0,Recyclables,80,20767.62346981849,,
S3058,N55087,T0,Recyclables,80,104650.27437737443,,
S3059,N55089,T0,Recyclables,80,50212.70578303082,,
S3060,N55091,T0,Recyclables,80,4015.7872520050655,,
S3061,N55093,T0,Recyclables,80,23164.035457999154,,
S3062,N55095,T0,Recyclables,80,24681.34233853947,,
S3063,N55097,T0,Recyclables,80,38619.71295905446,,
S3064,N55099,T0,Recyclables,80,7712.199240185732,,
S3065,N55101,T0,Recyclables,80,108503.63022372308,,
S3066,N55103,T0,Recyclables,80,9495.652173913042,,
S3067,N55105,T0,Recyclables,80,89824.01857323766,,
S3068,N55107,T0,Recyclables,80,7785.732376530182,,
S3069,N55109,T0,Recyclables,80,51328.324187420854,,
S3070,N55111,T0,Recyclables,80,36087.75854791051,,
S3071,N55113,T0,Recyclables,80,9918.193330519207,,
S3072,N55115,T0,Recyclables,80,22433.64288729422,,
S3073,N55117,T0,Recyclables,80,64771.71802448291,,
S3074,N55119,T0,Recyclables,80,10927.353313634445,,
S3075,N55121,T0,Recyclables,80,16879.69607429295,,
S3076,N55123,T0,Recyclables,80,16854.453355846348,,
S3077,N55125,T0,Recyclables,80,12647.150696496412,,
S3078,N55127,T0,Recyclables,80,58430.30814689743,,
S3079,N55129,T0,Recyclables,80,9121.950189953568,,
S3080,N55131,T0,Recyclables,80,75048.24820599408,,
S3081,N55133,T0,Recyclables,80,223331.1101730688,,
S3082,N55135,T0,Recyclables,80,28432.081046855215,,
S3083,N55137,T0,Recyclables,80,13455.466441536513,,
S3084,N55139,T0,Recyclables,80,94237.65301815112,,
S3085,N55141,T0,Recyclables,80,40721.443647108485,,
S3086,N56001,T0,Recyclables,80,20340.14352047277,,
S3087,N56003,T0,Recyclables,80,6322.203461376108,,
S3088,N56005,T0,Recyclables,80,25805.740818910934,,
S3089,N56007,T0,Recyclables,80,7977.247783875053,,
S3090,N56009,T0,Recyclables,80,7545.926551287463,,
S3091,N56011,T0,Recyclables,80,3940.607851414099,,
S3092,N56013,T0,Recyclables,80,21529.8438159561,,
S3093,N56015,T0,Recyclables,80,6858.33685099198,,
S3094,N56017,T0,Recyclables,80,2535.7956943858167,,
S3095,N56019,T0,Recyclables,80,4635.331363444491,,
S3096,N56021,T0,Recyclables,80,55156.43731532292,,
S3097,N56023,T0,Recyclables,80,10745.16673701984,,
S3098,N56025,T0,Recyclables,80,43875.68594343605,,
S3099,N56027,T0,Recyclables,80,1353.777965386239,,
S3100,N56029,T0,Recyclables,80,16256.310679611652,,
S3101,N56031,T0,Recyclables,80,4722.03461376108,,
S3102,N56033,T0,Recyclables,80,16968.045588856057,,
S3103,N56035,T0,Recyclables,80,4789.5314478682985,,
S3104,N56037,T0,Recyclables,80,23196.960742929507,,
S3105,N56039,T0,Recyclables,80,12802.997045166736,,
S3106,N56041,T0,Recyclables,80,11222.03461376108,,
S3107,N56043,T0,Recyclables,80,4217.180244829042,,
S3108,N56045,T0,Recyclables,80,3752.3849725622626,,
