Id,Partition,Subpartition
4138,6,148
4139,2,708
4140,1,25
4141,5,127
4142,10,709
4143,6,156
4144,6,168
4145,2,52
4146,3,710
4147,7,204
4148,7,198
4149,10,289
4150,8,232
4151,2,36
4152,7,196
4153,2,39
4154,4,711
4155,13,357
4156,2,40
4157,5,134
4158,1,2
4159,7,177
4160,14,391
4161,11,319
4162,14,410
4163,4,114
4164,1,25
4165,16,454
4166,13,369
4167,1,28
4168,7,196
4169,13,377
4170,15,438
4171,10,265
4172,8,208
4173,11,300
4174,13,712
4175,2,57
4176,1,19
4177,16,449
4178,7,186
4179,10,266
4180,2,46
4181,15,416
4182,16,462
4183,9,244
4184,11,317
4185,5,120
4186,5,147
4187,10,286
4188,4,107
4189,16,444
4190,8,713
4191,10,272
4192,4,108
4193,11,309
4194,16,468
4195,8,714
4196,5,119
4197,6,164
4198,12,329
4199,12,339
4200,2,53
4201,1,715
4202,8,211
4203,14,401
4204,16,445
4205,6,167
4206,1,10
4207,1,6
4208,13,358
4209,3,61
4210,14,408
4211,1,716
4212,11,301
4213,9,258
4214,2,41
4215,5,133
4216,3,76
4217,2,43
4218,2,56
4219,10,270
4220,13,376
4221,11,307
4222,13,362
4223,10,286
4224,15,437
4225,12,350
4226,1,23
4227,10,284
4228,2,53
4229,16,467
4230,15,441
4231,6,159
4232,9,236
4233,14,383
4234,5,121
4235,16,444
4236,13,362
4237,12,332
4238,16,459
4239,6,167
4240,13,375
4241,16,460
4242,8,232
4243,6,151
4244,4,104
4245,5,138
4246,8,221
4247,16,467
4248,3,78
4249,15,425
4250,13,374
4251,6,149
4252,10,288
4253,15,420
4254,13,362
4255,12,334
4256,3,85
4257,4,105
4258,13,364
4259,15,429
4260,13,371
4261,2,36
4262,13,368
4263,10,282
4264,12,351
4265,13,367
4266,11,313
4267,6,156
4268,3,84
4269,9,252
4270,8,717
4271,9,245
4272,3,72
4273,9,260
4274,15,423
4275,12,343
4276,1,3
4277,15,440
4278,12,330
4279,15,428
4280,11,320
4281,6,176
4282,10,286
4283,7,182
4284,1,18
4285,2,57
4286,2,43
4287,13,370
4288,2,49
4289,14,385
4290,15,718
4291,15,436
4292,11,308
4293,16,453
4294,2,719
4295,3,71
4296,3,720
4297,12,342
4298,2,50
4299,13,368
4300,5,145
4301,5,140
4302,3,78
4303,11,307
4304,9,241
4305,12,721
4306,5,125
4307,8,213
4308,11,313
4309,13,358
4310,7,722
4311,10,285
4312,10,293
4313,5,141
4314,6,174
4315,15,435
4316,14,395
4317,16,442
4318,3,77
4319,11,297
4320,3,78
4321,14,409
4322,13,382
4323,1,24
4324,16,457
4325,9,258
4326,8,215
4327,10,276
4328,14,386
4329,13,380
4330,6,153
4331,6,158
4332,2,31
4333,15,428
4334,2,42
4335,10,276
4336,15,425
4337,4,723
4338,16,446
4339,5,141
4340,3,81
4341,11,319
4342,1,22
4343,9,253
4344,15,433
4345,2,34
4346,13,724
4347,11,308
4348,7,185
4349,2,58
4350,2,725
4351,10,273
4352,6,148
4353,16,458
4354,8,219
4355,5,134
4356,8,213
4357,6,167
4358,12,332
4359,9,244
4360,15,419
4361,13,377
4362,3,70
4363,16,443
4364,10,291
4365,14,395
4366,1,10
4367,8,214
4368,16,457
4369,1,19
4370,12,346
4371,16,453
4372,11,315
4373,8,224
4374,14,383
4375,10,274
4376,2,53
4377,12,350
4378,9,245
4379,1,14
4380,4,107
4381,7,194
4382,8,217
4383,9,255
4384,1,5
4385,8,219
4386,12,340
4387,8,220
4388,12,343
4389,2,49
4390,15,434
4391,9,260
4392,13,375
4393,15,414
4394,9,726
4395,5,143
4396,10,292
4397,16,445
4398,6,153
4399,13,376
4400,8,229
4401,1,7
4402,16,457
4403,1,5
4404,14,395
4405,11,306
4406,9,239
4407,15,414
4408,8,227
4409,3,64
4410,5,130
4411,2,47
4412,12,353
4413,3,62
4414,7,183
4415,3,76
4416,1,19
4417,8,224
4418,5,130
4419,6,164
4420,11,300
4421,10,281
4422,16,468
4423,4,97
4424,1,1
4425,3,85
4426,5,126
4427,4,94
4428,16,450
4429,11,311
4430,1,7
4431,4,110
4432,5,134
4433,7,178
4434,3,83
4435,1,17
4436,7,178
4437,9,727
4438,9,248
4439,8,214
4440,2,52
4441,9,244
4442,16,452
4443,10,266
4444,10,282
4445,7,201
4446,15,434
4447,9,254
4448,7,197
4449,12,328
4450,15,420
4451,10,291
4452,12,327
4453,1,20
4454,6,150
4455,11,301
4456,14,406
4457,12,348
4458,11,305
4459,12,324
4460,14,394
4461,14,409
4462,1,4
4463,8,223
4464,14,400
4465,13,377
4466,3,82
4467,15,441
4468,4,116
4469,12,337
4470,8,223
4471,4,92
4472,2,37
4473,13,355
4474,3,87
4475,14,384
4476,14,398
4477,3,72
4478,2,39
4479,14,387
4480,6,163
4481,15,429
4482,6,164
4483,13,363
4484,6,167
4485,3,62
4486,10,272
4487,7,185
4488,1,728
4489,16,447
4490,8,211
4491,5,129
4492,2,32
4493,15,729
4494,6,730
4495,4,101
4496,3,83
4497,9,245
4498,2,32
4499,2,58
4500,3,89
4501,3,731
4502,7,201
4503,8,207
4504,5,126
4505,6,167
4506,6,173
4507,16,443
4508,2,54
4509,3,69
4510,15,417
4511,5,120
4512,7,188
4513,6,160
4514,12,328
4515,1,4
4516,7,201
4517,12,348
4518,11,316
4519,12,339
4520,6,157
4521,7,185
4522,3,87
4523,12,338
4524,11,312
4525,6,176
4526,7,200
4527,14,397
4528,16,464
4529,5,132
4530,12,331
4531,14,383
4532,9,244
4533,4,106
4534,10,289
4535,2,49
4536,11,318
4537,10,270
4538,10,265
4539,7,191
4540,1,26
4541,1,732
4542,16,445
4543,15,431
4544,6,149
4545,14,383
4546,10,267
4547,13,377
4548,13,380
4549,5,119
4550,5,733
4551,13,361
4552,12,327
4553,1,19
4554,5,138
4555,9,252
4556,16,451
4557,3,84
4558,9,236
4559,13,354
4560,10,278
4561,7,188
4562,6,150
4563,10,284
4564,7,184
4565,3,65
4566,5,132
4567,11,298
4568,14,412
4569,1,6
4570,11,317
4571,2,57
4572,7,181
4573,11,300
4574,7,199
4575,8,215
4576,7,187
4577,15,433
4578,4,95
4579,13,363
4580,6,176
4581,4,112
4582,12,336
4583,7,193
4584,9,262
4585,10,269
4586,4,97
4587,9,244
4588,15,425
4589,14,400
4590,13,734
4591,8,218
4592,16,451
4593,4,92
4594,6,172
4595,4,114
4596,8,207
4597,2,31
4598,6,154
4599,11,318
4600,16,452
4601,2,53
4602,9,254
4603,15,425
4604,13,374
4605,9,248
4606,7,186
4607,9,263
4608,12,350
4609,11,311
4610,7,190
4611,12,326
4612,7,193
4613,12,328
4614,3,76
4615,16,457
4616,3,63
4617,10,292
4618,8,215
4619,14,403
4620,2,57
4621,13,359
4622,3,84
4623,5,122
4624,1,18
4625,13,380
4626,12,334
4627,11,309
4628,11,300
4629,11,299
4630,11,308
4631,1,30
4632,15,419
4633,11,298
4634,1,10
4635,13,379
4636,8,214
4637,1,10
4638,4,111
4639,9,240
4640,12,338
4641,9,264
4642,14,383
4643,9,735
4644,15,418
4645,2,46
4646,2,49
4647,3,736
4648,8,218
4649,13,357
4650,15,433
4651,15,420
4652,15,421
4653,9,249
4654,11,295
4655,9,237
4656,16,444
4657,16,445
4658,16,459
4659,13,370
4660,10,283
4661,16,469
4662,2,57
4663,15,418
4664,10,285
4665,4,97
4666,7,182
4667,10,737
4668,12,343
4669,10,293
4670,2,58
4671,13,738
4672,6,148
4673,14,384
4674,6,172
4675,3,83
4676,9,241
4677,8,209
4678,9,245
4679,5,145
4680,6,739
4681,8,230
4682,10,275
4683,1,12
4684,11,314
4685,5,120
4686,3,76
4687,4,107
4688,12,334
4689,6,166
4690,16,454
4691,14,396
4692,4,108
4693,11,318
4694,9,740
4695,4,106
4696,10,274
4697,9,239
4698,7,193
4699,16,463
4700,1,29
4701,5,123
4702,2,741
4703,13,354
4704,15,428
4705,13,354
4706,15,421
4707,14,390
4708,9,246
4709,2,37
4710,6,160
4711,6,170
4712,15,429
4713,9,243
4714,2,51
4715,7,199
4716,9,246
4717,16,742
4718,1,2
4719,7,181
4720,2,59
4721,15,432
4722,12,350
4723,2,37
4724,14,390
4725,6,157
4726,10,268
4727,9,250
4728,5,141
4729,6,176
4730,14,395
4731,13,373
4732,2,49
4733,3,61
4734,1,17
4735,16,462
4736,10,287
4737,2,743
4738,6,162
4739,9,245
4740,3,79
4741,9,245
4742,2,51
4743,14,397
4744,15,438
4745,1,27
4746,10,276
4747,6,171
4748,5,124
4749,12,331
4750,15,417
4751,14,393
4752,16,458
4753,2,41
4754,1,25
4755,11,309
4756,10,273
4757,3,72
4758,4,95
4759,10,285
4760,13,360
4761,1,30
4762,1,26
4763,9,250
4764,10,267
4765,1,15
4766,2,744
4767,8,216
4768,11,309
4769,11,304
4770,7,180
4771,15,431
4772,15,414
4773,16,449
4774,3,69
4775,8,745
4776,3,61
4777,11,307
4778,16,468
4779,3,78
4780,10,270
4781,14,387
4782,13,374
4783,6,163
4784,9,251
4785,4,103
4786,3,746
4787,5,143
4788,11,321
4789,2,48
4790,13,365
4791,8,213
4792,14,402
4793,2,747
4794,9,262
4795,15,419
4796,13,362
4797,3,80
4798,13,359
4799,4,94
4800,13,362
4801,9,254
4802,10,266
4803,9,748
4804,1,28
4805,4,112
4806,16,446
4807,15,439
4808,1,26
4809,15,418
4810,8,749
4811,1,1
4812,12,326
4813,7,198
4814,9,250
4815,9,252
4816,16,457
4817,8,235
4818,12,338
4819,6,173
4820,7,196
4821,14,405
4822,14,406
4823,6,168
4824,9,239
4825,3,750
4826,5,130
4827,2,41
4828,14,404
4829,6,162
4830,1,20
4831,1,21
4832,7,185
4833,10,278
4834,12,330
4835,14,396
4836,6,148
4837,10,288
4838,10,270
4839,14,396
4840,1,25
4841,13,361
4842,8,751
4843,16,460
4844,4,104
4845,2,54
4846,3,65
4847,4,106
4848,13,381
4849,1,752
4850,1,17
4851,10,281
4852,5,143
4853,14,409
4854,4,753
4855,16,455
4856,15,414
4857,1,5
4858,3,78
4859,2,42
4860,2,50
4861,9,754
4862,10,282
4863,3,65
4864,5,131
4865,7,196
4866,2,35
4867,6,175
4868,15,413
4869,7,184
4870,12,348
4871,1,7
4872,3,76
4873,7,184
4874,5,127
4875,3,82
4876,1,30
4877,9,248
4878,8,214
4879,1,14
4880,1,21
4881,10,278
4882,12,351
4883,13,359
4884,2,50
4885,5,134
4886,2,41
4887,14,394
4888,11,301
4889,6,172
4890,16,445
4891,11,299
4892,4,102
4893,2,45
4894,11,319
4895,13,372
4896,16,453
4897,16,458
4898,11,308
4899,8,755
4900,12,349
4901,1,4
4902,10,270
4903,9,756
4904,7,181
4905,8,214
4906,15,414
4907,6,176
4908,5,140
4909,8,233
4910,16,446
4911,13,374
4912,8,234
4913,14,389
4914,5,146
4915,13,365
4916,10,288
4917,11,301
4918,6,176
4919,13,363
4920,12,757
4921,2,46
4922,1,23
4923,1,3
4924,8,232
4925,5,136
4926,15,439
4927,11,294
4928,7,188
4929,4,101
4930,10,290
4931,16,460
4932,13,368
4933,14,391
4934,8,216
4935,8,212
4936,6,166
4937,1,5
4938,1,20
4939,1,13
4940,16,465
4941,3,758
4942,5,124
4943,7,178
4944,12,344
4945,15,432
4946,1,25
4947,16,450
4948,16,450
4949,10,276
4950,5,130
4951,4,100
4952,1,16
4953,15,423
4954,16,450
4955,11,298
4956,4,103
4957,15,759
4958,15,414
4959,11,305
4960,10,272
4961,8,760
4962,14,406
4963,14,405
4964,3,60
4965,14,404
4966,7,193
4967,16,442
4968,4,110
4969,8,230
4970,16,457
4971,1,8
4972,11,313
4973,13,372
4974,5,145
4975,16,466
4976,10,274
4977,10,271
4978,14,387
4979,7,178
4980,11,309
4981,14,390
4982,8,225
4983,11,303
4984,10,274
4985,14,761
4986,9,240
4987,10,265
4988,9,762
4989,10,282
4990,10,280
4991,7,187
4992,9,245
4993,3,80
4994,6,148
4995,7,197
4996,8,207
4997,13,375
4998,8,235
4999,11,309
5000,13,375
5001,3,75
5002,6,168
5003,5,138
5004,6,164
5005,2,42
5006,15,433
5007,1,16
5008,3,60
5009,10,287
5010,12,336
5011,4,95
5012,10,279
5013,14,388
5014,7,184
5015,11,314
5016,6,159
5017,1,28
5018,9,259
5019,5,123
5020,13,380
5021,2,38
5022,14,405
5023,12,351
5024,11,317
5025,16,763
5026,4,115
5027,11,323
5028,11,312
5029,9,259
5030,14,388
5031,4,110
5032,7,193
5033,11,298
5034,15,420
5035,7,194
5036,13,358
5037,10,275
5038,1,19
5039,10,275
5040,11,764
5041,14,397
5042,16,765
5043,13,378
5044,15,439
5045,10,285
5046,2,43
5047,10,267
5048,2,44
5049,5,137
5050,10,766
5051,5,131
5052,8,232
5053,13,363
5054,2,57
5055,11,317
5056,11,309
5057,9,253
5058,14,390
5059,7,204
5060,15,436
5061,4,93
5062,8,222
5063,16,463
5064,8,207
5065,3,61
5066,16,466
5067,5,128
5068,10,293
5069,8,767
5070,8,206
5071,9,244
5072,14,396
5073,11,297
5074,10,275
5075,4,111
5076,10,279
5077,16,458
5078,6,166
5079,12,334
5080,14,393
5081,11,322
5082,9,237
5083,6,170
5084,8,234
5085,8,768
5086,11,323
5087,9,262
5088,1,29
5089,6,769
5090,12,329
5091,15,434
5092,8,228
5093,5,145
5094,15,429
5095,10,281
5096,15,434
5097,4,99
5098,12,337
5099,6,155
5100,1,11
5101,2,55
5102,2,32
5103,9,244
5104,1,29
5105,12,325
5106,5,127
5107,4,117
5108,3,77
5109,6,153
5110,6,158
5111,15,416
5112,16,770
5113,11,307
5114,7,184
5115,2,55
5116,4,93
5117,16,446
5118,11,310
5119,12,341
5120,16,469
5121,16,450
5122,11,304
5123,13,382
5124,7,204
5125,15,435
5126,10,292
5127,13,375
5128,11,771
5129,11,307
5130,7,204
5131,5,134
5132,10,279
5133,13,367
5134,11,300
5135,10,290
5136,14,403
5137,6,150
5138,6,153
5139,4,113
5140,14,409
5141,10,267
5142,2,44
5143,13,359
5144,6,164
5145,1,7
5146,16,470
5147,4,100
5148,4,113
5149,3,85
5150,14,385
5151,14,393
5152,3,83
5153,9,251
5154,2,55
5155,4,99
5156,14,384
5157,10,293
5158,4,114
5159,11,320
5160,11,321
5161,7,192
5162,16,461
5163,16,450
5164,2,57
5165,4,94
5166,16,465
5167,2,40
5168,8,218
5169,4,96
5170,15,436
5171,16,462
5172,13,382
5173,8,207
5174,5,141
5175,9,262
5176,9,237
5177,8,230
5178,2,32
5179,6,166
5180,12,338
5181,7,181
5182,6,158
5183,1,29
5184,1,14
5185,9,262
5186,13,368
5187,12,340
5188,4,108
5189,16,446
5190,13,375
5191,15,418
5192,7,179
5193,10,288
5194,2,57
5195,13,381
5196,8,216
5197,13,354
5198,11,314
5199,8,233
5200,11,304
5201,13,380
5202,15,421
5203,3,71
5204,11,312
5205,16,462
5206,2,46
5207,8,216
5208,9,257
5209,4,106
5210,4,99
5211,1,3
5212,6,169
5213,5,128
5214,4,102
5215,1,12
5216,14,408
5217,16,461
5218,9,252
5219,9,237
5220,12,338
5221,10,283
5222,11,772
5223,11,314
5224,16,464
5225,1,22
5226,14,392
5227,10,277
5228,1,9
5229,7,192
5230,11,307
5231,10,267
5232,4,773
5233,6,176
5234,2,48
5235,8,208
5236,1,18
5237,1,17
5238,9,254
5239,16,462
5240,12,346
5241,6,163
5242,1,29
5243,12,332
5244,12,325
5245,11,306
5246,3,62
5247,3,68
5248,13,356
5249,10,279
5250,14,412
5251,13,358
5252,10,286
5253,7,185
5254,14,389
5255,3,66
5256,5,774
5257,6,161
5258,2,48
5259,9,259
5260,12,349
5261,3,775
5262,8,228
5263,15,431
5264,12,339
5265,16,468
5266,15,429
5267,13,367
5268,14,392
5269,9,252
5270,5,135
5271,4,110
5272,2,31
5273,2,55
5274,15,413
5275,11,317
5276,16,450
5277,12,352
5278,5,142
5279,3,63
5280,16,450
5281,13,369
5282,11,304
5283,10,285
5284,8,233
5285,8,209
5286,5,136
5287,12,335
5288,5,141
5289,15,417
5290,15,441
5291,11,302
5292,7,197
5293,11,299
5294,12,329
5295,3,81
5296,3,79
5297,5,142
5298,13,366
5299,3,80
5300,6,169
5301,2,776
5302,7,202
5303,7,199
5304,14,399
5305,4,113
5306,10,268
5307,14,389
5308,5,139
5309,1,22
5310,4,114
5311,3,75
5312,13,375
5313,9,263
5314,8,218
5315,3,86
5316,2,57
5317,16,462
5318,14,388
5319,9,249
5320,4,108
5321,12,333
5322,9,258
5323,2,777
5324,1,778
5325,1,28
5326,13,379
5327,9,256
5328,7,185
5329,16,458
5330,14,404
5331,15,433
5332,16,452
5333,15,431
5334,6,171
5335,10,270
5336,9,261
5337,10,276
5338,12,350
5339,15,438
5340,6,165
5341,5,137
5342,3,73
5343,8,779
5344,13,377
5345,11,304
5346,3,79
5347,10,266
5348,15,437
5349,12,339
5350,6,166
5351,1,21
5352,12,349
5353,1,5
5354,5,138
5355,7,186
5356,12,336
5357,13,361
5358,14,387
5359,16,467
5360,1,25
5361,15,438
5362,5,136
5363,14,385
5364,3,69
5365,5,780
5366,16,446
5367,11,310
5368,11,321
5369,4,114
5370,9,244
5371,14,397
5372,16,447
5373,14,388
5374,2,54
5375,12,327
5376,7,205
5377,2,43
5378,8,227
5379,5,128
5380,2,36
5381,14,392
5382,16,463
5383,5,119
5384,14,390
5385,1,3
5386,4,116
5387,4,93
5388,5,145
5389,8,232
5390,4,103
5391,16,447
5392,14,383
5393,6,164
5394,12,347
5395,16,469
5396,11,781
5397,9,253
5398,7,190
5399,12,351
5400,5,124
5401,2,42
5402,14,406
5403,3,86
5404,8,213
5405,13,362
5406,14,394
5407,9,259
5408,9,238
5409,15,435
5410,5,122
5411,11,313
5412,8,229
5413,5,121
5414,14,393
5415,11,310
5416,4,94
5417,5,123
5418,5,140
5419,1,17
5420,16,456
5421,5,141
5422,12,333
5423,3,76
5424,9,248
5425,15,428
5426,4,109
5427,11,302
5428,2,32
5429,4,91
5430,12,338
5431,11,299
5432,12,328
5433,4,96
5434,11,300
5435,16,459
5436,10,282
5437,1,24
5438,1,24
5439,3,89
5440,2,782
5441,6,175
5442,3,63
5443,9,783
5444,4,93
5445,1,4
5446,14,386
5447,10,275
5448,1,26
5449,12,353
5450,3,60
5451,7,200
5452,15,413
5453,2,43
5454,13,369
5455,6,158
5456,11,322
5457,11,320
5458,5,135
5459,7,198
5460,6,165
5461,16,457
5462,4,105
5463,16,442
5464,15,435
5465,15,784
5466,11,305
5467,12,345
5468,8,226
5469,5,127
5470,7,193
5471,7,195
5472,9,263
5473,2,59
5474,10,290
5475,13,382
5476,7,195
5477,5,134
5478,12,340
5479,2,785
5480,2,46
5481,5,129
5482,6,160
5483,7,181
5484,14,396
5485,4,115
5486,6,164
5487,9,246
5488,16,470
5489,9,249
5490,16,457
5491,4,786
5492,4,92
5493,7,184
5494,15,428
5495,2,44
5496,14,386
5497,11,315
5498,7,205
5499,13,358
5500,15,423
5501,8,787
5502,5,140
5503,8,228
5504,7,192
5505,4,117
5506,16,464
5507,8,212
5508,13,359
5509,4,99
5510,7,188
5511,16,455
5512,16,442
5513,4,114
5514,2,38
5515,11,316
5516,8,207
5517,15,440
5518,7,191
5519,5,119
5520,11,312
5521,12,345
5522,6,164
5523,2,788
5524,13,358
5525,5,144
5526,3,64
5527,1,23
5528,3,789
5529,6,175
5530,4,790
5531,2,40
5532,7,185
5533,1,21
5534,8,212
5535,14,397
5536,11,312
5537,10,270
5538,12,347
5539,11,791
5540,9,260
5541,1,5
5542,9,243
5543,1,11
5544,16,467
5545,8,227
5546,16,469
5547,9,251
5548,16,463
5549,3,68
5550,16,443
5551,8,216
5552,9,238
5553,16,792
5554,9,250
5555,2,793
5556,4,95
5557,8,217
5558,3,60
5559,15,441
5560,14,408
5561,9,243
5562,15,413
5563,11,316
5564,1,19
5565,11,320
5566,2,51
5567,6,149
5568,14,403
5569,9,245
5570,12,342
5571,5,136
5572,7,184
5573,16,469
5574,6,172
5575,7,187
5576,1,27
5577,7,189
5578,10,273
5579,8,207
5580,1,14
5581,12,346
5582,9,261
5583,11,316
5584,2,49
5585,8,210
5586,6,163
5587,4,98
5588,16,464
5589,5,125
5590,12,338
5591,3,69
5592,15,422
5593,9,243
5594,8,222
5595,3,67
5596,1,794
5597,12,352
5598,2,47
5599,12,324
5600,2,55
5601,1,7
5602,12,327
5603,12,334
5604,12,335
5605,7,204
5606,14,402
5607,9,237
5608,16,454
5609,2,54
5610,5,136
5611,3,795
5612,12,347
5613,11,312
5614,10,267
5615,11,796
5616,5,126
5617,16,451
5618,3,74
5619,10,274
5620,2,45
5621,10,279
5622,1,11
5623,7,189
5624,9,257
5625,8,213
5626,10,281
5627,16,470
5628,10,283
5629,13,381
5630,1,797
5631,15,428
5632,10,278
5633,7,197
5634,14,388
5635,14,398
5636,14,400
5637,12,343
5638,14,386
5639,10,288
5640,4,105
5641,16,470
5642,14,401
5643,15,430
5644,3,86
5645,7,197
5646,9,246
5647,10,270
5648,5,798
5649,12,337
5650,2,49
5651,14,406
5652,8,222
5653,5,139
5654,8,212
5655,4,109
5656,4,114
5657,13,379
5658,16,799
5659,14,383
5660,8,219
5661,13,359
5662,15,427
5663,13,363
5664,6,164
5665,3,78
5666,6,172
5667,12,350
5668,7,193
5669,15,438
5670,16,461
5671,10,269
5672,15,441
5673,4,93
5674,4,800
5675,8,221
5676,9,238
5677,6,152
5678,13,376
5679,2,53
5680,1,801
5681,15,436
5682,2,46
5683,12,346
5684,9,802
5685,15,418
5686,6,160
5687,13,361
5688,6,156
5689,12,350
5690,10,280
5691,5,125
5692,6,153
5693,1,23
5694,7,182
5695,16,456
5696,14,384
5697,16,447
5698,8,210
5699,6,164
5700,8,221
5701,12,351
5702,1,4
5703,14,408
5704,7,196
5705,7,196
5706,9,248
5707,14,401
5708,12,333
5709,5,122
5710,10,266
5711,4,95
5712,1,13
5713,10,293
5714,7,202
5715,2,52
5716,2,35
5717,2,41
5718,8,224
5719,2,38
5720,6,166
5721,7,191
5722,12,327
5723,1,13
5724,10,292
5725,10,266
5726,16,449
5727,9,257
5728,10,266
5729,14,386
5730,9,248
5731,9,253
5732,4,115
5733,13,803
5734,11,295
5735,16,458
5736,10,288
5737,10,292
5738,6,157
5739,13,372
5740,4,109
5741,9,258
5742,3,78
5743,5,118
5744,12,349
5745,8,215
5746,7,182
5747,7,187
5748,3,74
5749,4,96
5750,8,221
5751,12,337
5752,8,210
5753,6,175
5754,4,804
5755,14,399
5756,12,336
5757,11,303
5758,14,407
5759,10,287
5760,3,71
5761,13,367
5762,4,98
5763,4,103
5764,16,444
5765,12,326
5766,7,182
5767,16,448
5768,2,50
5769,14,391
5770,13,367
5771,16,462
5772,3,64
5773,4,102
5774,3,78
5775,9,254
5776,4,99
5777,14,391
5778,7,200
5779,1,9
5780,15,423
5781,1,24
5782,14,396
5783,3,76
5784,2,38
5785,11,307
5786,8,227
5787,16,460
5788,12,330
5789,5,145
5790,15,427
5791,10,269
5792,4,107
5793,16,459
5794,2,59
5795,1,30
5796,16,466
5797,15,430
5798,13,355
5799,5,132
5800,12,336
5801,14,410
5802,14,392
5803,6,174
5804,11,805
5805,15,433
5806,3,84
5807,1,30
5808,13,372
5809,7,179
5810,12,352
5811,10,272
5812,4,96
5813,10,279
5814,6,172
5815,15,432
5816,9,264
5817,11,297
5818,14,385
5819,4,117
5820,2,42
5821,16,458
5822,4,105
5823,16,451
5824,8,806
5825,15,439
5826,11,298
5827,14,401
5828,15,441
5829,4,108
5830,9,250
5831,16,454
5832,16,466
5833,13,371
5834,8,220
5835,3,63
5836,6,170
5837,5,139
5838,12,330
5839,7,199
5840,11,304
5841,6,153
5842,10,266
5843,3,62
5844,1,27
5845,12,332
5846,11,300
5847,1,807
5848,4,94
5849,10,274
5850,8,808
5851,12,326
5852,2,54
5853,6,160
5854,6,148
5855,8,230
5856,5,124
5857,5,128
5858,14,390
5859,14,399
5860,14,399
5861,13,364
5862,2,44
5863,4,112
5864,12,324
5865,9,250
5866,7,185
5867,14,387
5868,6,809
5869,1,3
5870,14,403
5871,7,192
5872,3,65
5873,16,449
5874,2,53
5875,9,250
5876,13,356
5877,15,425
5878,1,7
5879,13,365
5880,2,56
5881,6,168
5882,8,229
5883,13,357
5884,15,439
5885,6,152
5886,10,284
5887,3,81
5888,3,66
5889,12,330
5890,16,445
5891,6,172
5892,16,448
5893,3,79
5894,1,9
5895,14,407
5896,3,84
5897,3,61
5898,1,22
5899,11,294
5900,13,355
5901,9,243
5902,13,810
5903,14,404
5904,12,326
5905,1,19
5906,10,280
5907,5,138
5908,10,270
5909,1,811
5910,8,206
5911,1,6
5912,2,46
5913,6,151
5914,4,812
5915,13,364
5916,3,79
5917,9,237
5918,16,469
5919,15,425
5920,11,305
5921,12,328
5922,7,192
5923,15,426
5924,14,400
5925,14,384
5926,5,126
5927,15,431
5928,14,402
5929,2,44
5930,8,210
5931,9,255
5932,11,298
5933,16,447
5934,11,813
5935,16,456
5936,13,372
5937,14,393
5938,8,222
5939,13,366
5940,1,19
5941,2,39
5942,8,209
5943,3,83
5944,16,457
5945,7,199
5946,16,442
5947,13,369
5948,16,448
5949,4,109
5950,14,814
5951,13,359
5952,3,69
5953,14,401
5954,11,323
5955,10,288
5956,13,362
5957,6,176
5958,1,2
5959,7,203
5960,15,429
5961,15,435
5962,12,815
5963,2,32
5964,10,282
5965,3,82
5966,9,236
5967,14,384
5968,14,389
5969,4,95
5970,15,437
5971,1,14
5972,1,25
5973,1,22
5974,3,65
5975,8,207
5976,13,380
5977,2,53
5978,10,266
5979,3,81
5980,14,395
5981,9,264
5982,7,180
5983,5,816
5984,8,218
5985,9,254
5986,2,56
5987,5,124
5988,8,229
5989,13,380
5990,6,157
5991,15,422
5992,1,30
5993,6,169
5994,1,20
5995,9,254
5996,4,98
5997,7,179
5998,12,336
5999,8,817
6000,4,108
6001,12,339
6002,9,238
6003,8,206
6004,15,413
6005,14,409
6006,12,818
6007,8,230
6008,12,331
6009,15,422
6010,5,129
6011,9,261
6012,14,395
6013,14,403
6014,8,226
6015,3,60
6016,7,197
6017,3,60
6018,14,411
6019,1,23
6020,1,28
6021,11,298
6022,15,428
6023,13,379
6024,14,391
6025,3,79
6026,13,363
6027,2,819
6028,3,76
6029,8,215
6030,12,349
6031,1,18
6032,14,389
6033,12,344
6034,9,252
6035,14,404
6036,6,163
6037,10,292
6038,15,419
6039,15,420
6040,16,447
6041,5,126
6042,16,465
6043,13,376
6044,12,333
6045,3,68
6046,11,316
6047,4,110
6048,10,268
6049,2,47
6050,12,332
6051,11,322
6052,3,61
6053,16,457
6054,8,207
6055,11,320
6056,14,400
6057,3,73
6058,3,77
6059,8,208
6060,15,417
6061,13,365
6062,9,263
6063,10,269
6064,13,358
6065,11,319
6066,1,2
6067,7,202
6068,3,820
6069,4,97
6070,6,152
6071,1,18
6072,13,821
6073,11,310
6074,8,206
6075,1,20
6076,11,316
6077,11,305
6078,13,371
6079,13,372
6080,15,431
6081,9,259
6082,9,263
6083,4,822
6084,2,53
6085,12,331
6086,12,329
6087,12,332
6088,8,229
6089,8,214
6090,16,442
6091,8,232
6092,16,449
6093,16,442
6094,14,411
6095,2,39
6096,13,370
6097,3,86
6098,9,240
6099,8,226
6100,4,115
6101,6,161
6102,13,361
6103,8,233
6104,6,168
6105,10,274
6106,10,275
6107,7,203
6108,2,31
6109,4,116
6110,5,125
6111,11,302
6112,6,157
6113,14,386
6114,6,170
6115,6,169
6116,9,246
6117,14,387
6118,3,78
6119,6,149
6120,3,88
6121,13,370
6122,13,358
6123,11,294
6124,12,353
6125,14,383
6126,11,303
6127,15,416
6128,8,219
6129,7,177
6130,2,40
6131,3,71
6132,16,454
6133,9,242
6134,15,421
6135,15,433
