#1. Demand ID,2. Node ID,3. Time,4. Product,5. Bid,6. Capacity,7. Emissions,8. Emissions coefficients
D00506,N13299,T0,Recyclables,0.0,10000000,,
D00507,N13301,T0,Recyclables,0.0,10000000,,
D00508,N13303,T0,Recyclables,0.0,10000000,,
D00509,N13305,T0,Recyclables,0.0,10000000,,
D00510,N13307,T0,Recyclables,0.0,10000000,,
D00511,N13309,T0,Recyclables,0.0,10000000,,
D00512,N13311,T0,Recyclables,0.0,10000000,,
D00513,N13313,T0,Recyclables,0.0,10000000,,
D00514,N13315,T0,Recyclables,0.0,10000000,,
D00515,N13317,T0,Recyclables,0.0,10000000,,
D00516,N13319,T0,Recyclables,0.0,10000000,,
D00517,N13321,T0,Recyclables,0.0,10000000,,
D00518,N16001,T0,Recyclables,0.0,10000000,,
D00519,N16003,T0,Recyclables,0.0,10000000,,
D00520,N16005,T0,Recyclables,0.0,10000000,,
D00521,N16007,T0,Recyclables,0.0,10000000,,
D00522,N16009,T0,Recyclables,0.0,10000000,,
D00523,N16011,T0,Recyclables,0.0,10000000,,
D00524,N16013,T0,Recyclables,0.0,10000000,,
D00525,N16015,T0,Recyclables,0.0,10000000,,
D00526,N16017,T0,Recyclables,0.0,10000000,,
D00527,N16019,T0,Recyclables,0.0,10000000,,
D00528,N16021,T0,Recyclables,0.0,10000000,,
D00529,N16023,T0,Recyclables,0.0,10000000,,
D00530,N16025,T0,Recyclables,0.0,10000000,,
D00531,N16027,T0,Recyclables,0.0,10000000,,
D00532,N16029,T0,Recyclables,0.0,10000000,,
D00533,N16031,T0,Recyclables,0.0,10000000,,
D00534,N16033,T0,Recyclables,0.0,10000000,,
D00535,N16035,T0,Recyclables,0.0,10000000,,
D00536,N16037,T0,Recyclables,0.0,10000000,,
D00537,N16039,T0,Recyclables,0.0,10000000,,
D00538,N16041,T0,Recyclables,0.0,10000000,,
D00539,N16043,T0,Recyclables,0.0,10000000,,
D00540,N16045,T0,Recyclables,0.0,10000000,,
D00541,N16047,T0,Recyclables,0.0,10000000,,
D00542,N16049,T0,Recyclables,0.0,10000000,,
D00543,N16051,T0,Recyclables,0.0,10000000,,
D00544,N16053,T0,Recyclables,0.0,10000000,,
D00545,N16055,T0,Recyclables,0.0,10000000,,
D00546,N16057,T0,Recyclables,0.0,10000000,,
D00547,N16059,T0,Recyclables,0.0,10000000,,
D00548,N16061,T0,Recyclables,0.0,10000000,,
D00549,N16063,T0,Recyclables,0.0,10000000,,
D00550,N16065,T0,Recyclables,0.0,10000000,,
D00551,N16067,T0,Recyclables,0.0,10000000,,
D00552,N16069,T0,Recyclables,0.0,10000000,,
D00553,N16071,T0,Recyclables,0.0,10000000,,
D00554,N16073,T0,Recyclables,0.0,10000000,,
D00555,N16075,T0,Recyclables,0.0,10000000,,
D00556,N16077,T0,Recyclables,0.0,10000000,,
D00557,N16079,T0,Recyclables,0.0,10000000,,
D00558,N16081,T0,Recyclables,0.0,10000000,,
D00559,N16083,T0,Recyclables,0.0,10000000,,
D00560,N16085,T0,Recyclables,0.0,10000000,,
D00561,N16087,T0,Recyclables,0.0,10000000,,
D00562,N17001,T0,Recyclables,0.0,10000000,,
D00563,N17003,T0,Recyclables,0.0,10000000,,
D00564,N17005,T0,Recyclables,0.0,10000000,,
D00565,N17007,T0,Recyclables,0.0,10000000,,
D00566,N17009,T0,Recyclables,0.0,10000000,,
D00567,N17011,T0,Recyclables,0.0,10000000,,
D00568,N17013,T0,Recyclables,0.0,10000000,,
D00569,N17015,T0,Recyclables,0.0,10000000,,
D00570,N17017,T0,Recyclables,0.0,10000000,,
D00571,N17019,T0,Recyclables,0.0,10000000,,
D00572,N17021,T0,Recyclables,0.0,10000000,,
D00573,N17023,T0,Recyclables,0.0,10000000,,
D00574,N17025,T0,Recyclables,0.0,10000000,,
D00575,N17027,T0,Recyclables,0.0,10000000,,
D00576,N17029,T0,Recyclables,0.0,10000000,,
D00577,N17031,T0,Recyclables,0.0,10000000,,
D00578,N17033,T0,Recyclables,0.0,10000000,,
D00579,N17035,T0,Recyclables,0.0,10000000,,
D00580,N17037,T0,Recyclables,0.0,10000000,,
D00581,N17039,T0,Recyclables,0.0,10000000,,
D00582,N17041,T0,Recyclables,0.0,10000000,,
D00583,N17043,T0,Recyclables,0.0,10000000,,
D00584,N17045,T0,Recyclables,0.0,10000000,,
D00585,N17047,T0,Recyclables,0.0,10000000,,
D00586,N17049,T0,Recyclables,0.0,10000000,,
D00587,N17051,T0,Recyclables,0.0,10000000,,
D00588,N17053,T0,Recyclables,0.0,10000000,,
D00589,N17055,T0,Recyclables,0.0,10000000,,
D00590,N17057,T0,Recyclables,0.0,10000000,,
D00591,N17059,T0,Recyclables,0.0,10000000,,
D00592,N17061,T0,Recyclables,0.0,10000000,,
D00593,N17063,T0,Recyclables,0.0,10000000,,
D00594,N17065,T0,Recyclables,0.0,10000000,,
D00595,N17067,T0,Recyclables,0.0,10000000,,
D00596,N17069,T0,Recyclables,0.0,10000000,,
D00597,N17071,T0,Recyclables,0.0,10000000,,
D00598,N17073,T0,Recyclables,0.0,10000000,,
D00599,N17075,T0,Recyclables,0.0,10000000,,
D00600,N17077,T0,Recyclables,0.0,10000000,,
D00601,N17079,T0,Recyclables,0.0,10000000,,
D00602,N17081,T0,Recyclables,0.0,10000000,,
D00603,N17083,T0,Recyclables,0.0,10000000,,
D00604,N17085,T0,Recyclables,0.0,10000000,,
D00605,N17087,T0,Recyclables,0.0,10000000,,
D00606,N17089,T0,Recyclables,0.0,10000000,,
D00607,N17091,T0,Recyclables,0.0,10000000,,
D00608,N17093,T0,Recyclables,0.0,10000000,,
D00609,N17095,T0,Recyclables,0.0,10000000,,
D00610,N17097,T0,Recyclables,0.0,10000000,,
D00611,N17099,T0,Recyclables,0.0,10000000,,
D00612,N17101,T0,Recyclables,0.0,10000000,,
D00613,N17103,T0,Recyclables,0.0,10000000,,
D00614,N17105,T0,Recyclables,0.0,10000000,,
D00615,N17107,T0,Recyclables,0.0,10000000,,
D00616,N17109,T0,Recyclables,0.0,10000000,,
D00617,N17111,T0,Recyclables,0.0,10000000,,
D00618,N17113,T0,Recyclables,0.0,10000000,,
D00619,N17115,T0,Recyclables,0.0,10000000,,
D00620,N17117,T0,Recyclables,0.0,10000000,,
D00621,N17119,T0,Recyclables,0.0,10000000,,
D00622,N17121,T0,Recyclables,0.0,10000000,,
D00623,N17123,T0,Recyclables,0.0,10000000,,
D00624,N17125,T0,Recyclables,0.0,10000000,,
D00625,N17127,T0,Recyclables,0.0,10000000,,
D00626,N17129,T0,Recyclables,0.0,10000000,,
D00627,N17131,T0,Recyclables,0.0,10000000,,
D00628,N17133,T0,Recyclables,0.0,10000000,,
D00629,N17135,T0,Recyclables,0.0,10000000,,
D00630,N17137,T0,Recyclables,0.0,10000000,,
D00631,N17139,T0,Recyclables,0.0,10000000,,
D00632,N17141,T0,Recyclables,0.0,10000000,,
D00633,N17143,T0,Recyclables,0.0,10000000,,
D00634,N17145,T0,Recyclables,0.0,10000000,,
D00635,N17147,T0,Recyclables,0.0,10000000,,
D00636,N17149,T0,Recyclables,0.0,10000000,,
D00637,N17151,T0,Recyclables,0.0,10000000,,
D00638,N17153,T0,Recyclables,0.0,10000000,,
D00639,N17155,T0,Recyclables,0.0,10000000,,
D00640,N17157,T0,Recyclables,0.0,10000000,,
D00641,N17159,T0,Recyclables,0.0,10000000,,
D00642,N17161,T0,Recyclables,0.0,10000000,,
D00643,N17163,T0,Recyclables,0.0,10000000,,
D00644,N17165,T0,Recyclables,0.0,10000000,,
D00645,N17167,T0,Recyclables,0.0,10000000,,
D00646,N17169,T0,Recyclables,0.0,10000000,,
D00647,N17171,T0,Recyclables,0.0,10000000,,
D00648,N17173,T0,Recyclables,0.0,10000000,,
D00649,N17175,T0,Recyclables,0.0,10000000,,
D00650,N17177,T0,Recyclables,0.0,10000000,,
D00651,N17179,T0,Recyclables,0.0,10000000,,
D00652,N17181,T0,Recyclables,0.0,10000000,,
D00653,N17183,T0,Recyclables,0.0,10000000,,
D00654,N17185,T0,Recyclables,0.0,10000000,,
D00655,N17187,T0,Recyclables,0.0,10000000,,
D00656,N17189,T0,Recyclables,0.0,10000000,,
D00657,N17191,T0,Recyclables,0.0,10000000,,
D00658,N17193,T0,Recyclables,0.0,10000000,,
D00659,N17195,T0,Recyclables,0.0,10000000,,
D00660,N17197,T0,Recyclables,0.0,10000000,,
D00661,N17199,T0,Recyclables,0.0,10000000,,
D00662,N17201,T0,Recyclables,0.0,10000000,,
D00663,N17203,T0,Recyclables,0.0,10000000,,
D00664,N18001,T0,Recyclables,0.0,10000000,,
D00665,N18003,T0,Recyclables,0.0,10000000,,
D00666,N18005,T0,Recyclables,0.0,10000000,,
D00667,N18007,T0,Recyclables,0.0,10000000,,
D00668,N18009,T0,Recyclables,0.0,10000000,,
D00669,N18011,T0,Recyclables,0.0,10000000,,
D00670,N18013,T0,Recyclables,0.0,10000000,,
D00671,N18015,T0,Recyclables,0.0,10000000,,
D00672,N18017,T0,Recyclables,0.0,10000000,,
D00673,N18019,T0,Recyclables,0.0,10000000,,
D00674,N18021,T0,Recyclables,0.0,10000000,,
D00675,N18023,T0,Recyclables,0.0,10000000,,
D00676,N18025,T0,Recyclables,0.0,10000000,,
D00677,N18027,T0,Recyclables,0.0,10000000,,
D00678,N18029,T0,Recyclables,0.0,10000000,,
D00679,N18031,T0,Recyclables,0.0,10000000,,
D00680,N18033,T0,Recyclables,0.0,10000000,,
D00681,N18035,T0,Recyclables,0.0,10000000,,
D00682,N18037,T0,Recyclables,0.0,10000000,,
D00683,N18039,T0,Recyclables,0.0,10000000,,
D00684,N18041,T0,Recyclables,0.0,10000000,,
D00685,N18043,T0,Recyclables,0.0,10000000,,
D00686,N18045,T0,Recyclables,0.0,10000000,,
D00687,N18047,T0,Recyclables,0.0,10000000,,
D00688,N18049,T0,Recyclables,0.0,10000000,,
D00689,N18051,T0,Recyclables,0.0,10000000,,
D00690,N18053,T0,Recyclables,0.0,10000000,,
D00691,N18055,T0,Recyclables,0.0,10000000,,
D00692,N18057,T0,Recyclables,0.0,10000000,,
D00693,N18059,T0,Recyclables,0.0,10000000,,
D00694,N18061,T0,Recyclables,0.0,10000000,,
D00695,N18063,T0,Recyclables,0.0,10000000,,
D00696,N18065,T0,Recyclables,0.0,10000000,,
D00697,N18067,T0,Recyclables,0.0,10000000,,
D00698,N18069,T0,Recyclables,0.0,10000000,,
D00699,N18071,T0,Recyclables,0.0,10000000,,
D00700,N18073,T0,Recyclables,0.0,10000000,,
D00701,N18075,T0,Recyclables,0.0,10000000,,
D00702,N18077,T0,Recyclables,0.0,10000000,,
D00703,N18079,T0,Recyclables,0.0,10000000,,
D00704,N18081,T0,Recyclables,0.0,10000000,,
D00705,N18083,T0,Recyclables,0.0,10000000,,
D00706,N18085,T0,Recyclables,0.0,10000000,,
D00707,N18087,T0,Recyclables,0.0,10000000,,
D00708,N18089,T0,Recyclables,0.0,10000000,,
D00709,N18091,T0,Recyclables,0.0,10000000,,
D00710,N18093,T0,Recyclables,0.0,10000000,,
D00711,N18095,T0,Recyclables,0.0,10000000,,
D00712,N18097,T0,Recyclables,0.0,10000000,,
D00713,N18099,T0,Recyclables,0.0,10000000,,
D00714,N18101,T0,Recyclables,0.0,10000000,,
D00715,N18103,T0,Recyclables,0.0,10000000,,
D00716,N18105,T0,Recyclables,0.0,10000000,,
D00717,N18107,T0,Recyclables,0.0,10000000,,
D00718,N18109,T0,Recyclables,0.0,10000000,,
D00719,N18111,T0,Recyclables,0.0,10000000,,
D00720,N18113,T0,Recyclables,0.0,10000000,,
D00721,N18115,T0,Recyclables,0.0,10000000,,
D00722,N18117,T0,Recyclables,0.0,10000000,,
D00723,N18119,T0,Recyclables,0.0,10000000,,
D00724,N18121,T0,Recyclables,0.0,10000000,,
D00725,N18123,T0,Recyclables,0.0,10000000,,
D00726,N18125,T0,Recyclables,0.0,10000000,,
D00727,N18127,T0,Recyclables,0.0,10000000,,
D00728,N18129,T0,Recyclables,0.0,10000000,,
D00729,N18131,T0,Recyclables,0.0,10000000,,
D00730,N18133,T0,Recyclables,0.0,10000000,,
D00731,N18135,T0,Recyclables,0.0,10000000,,
D00732,N18137,T0,Recyclables,0.0,10000000,,
D00733,N18139,T0,Recyclables,0.0,10000000,,
D00734,N18141,T0,Recyclables,0.0,10000000,,
D00735,N18143,T0,Recyclables,0.0,10000000,,
D00736,N18145,T0,Recyclables,0.0,10000000,,
D00737,N18147,T0,Recyclables,0.0,10000000,,
D00738,N18149,T0,Recyclables,0.0,10000000,,
D00739,N18151,T0,Recyclables,0.0,10000000,,
D00740,N18153,T0,Recyclables,0.0,10000000,,
D00741,N18155,T0,Recyclables,0.0,10000000,,
D00742,N18157,T0,Recyclables,0.0,10000000,,
D00743,N18159,T0,Recyclables,0.0,10000000,,
D00744,N18161,T0,Recyclables,0.0,10000000,,
D00745,N18163,T0,Recyclables,0.0,10000000,,
D00746,N18165,T0,Recyclables,0.0,10000000,,
D00747,N18167,T0,Recyclables,0.0,10000000,,
D00748,N18169,T0,Recyclables,0.0,10000000,,
D00749,N18171,T0,Recyclables,0.0,10000000,,
D00750,N18173,T0,Recyclables,0.0,10000000,,
D00751,N18175,T0,Recyclables,0.0,10000000,,
D00752,N18177,T0,Recyclables,0.0,10000000,,
D00753,N18179,T0,Recyclables,0.0,10000000,,
D00754,N18181,T0,Recyclables,0.0,10000000,,
D00755,N18183,T0,Recyclables,0.0,10000000,,
D00756,N19001,T0,Recyclables,0.0,10000000,,
D00757,N19003,T0,Recyclables,0.0,10000000,,
D00758,N19005,T0,Recyclables,0.0,10000000,,
D00759,N19007,T0,Recyclables,0.0,10000000,,
D00760,N19009,T0,Recyclables,0.0,10000000,,
D00761,N19011,T0,Recyclables,0.0,10000000,,
D00762,N19013,T0,Recyclables,0.0,10000000,,
D00763,N19015,T0,Recyclables,0.0,10000000,,
D00764,N19017,T0,Recyclables,0.0,10000000,,
D00765,N19019,T0,Recyclables,0.0,10000000,,
D00766,N19021,T0,Recyclables,0.0,10000000,,
D00767,N19023,T0,Recyclables,0.0,10000000,,
D00768,N19025,T0,Recyclables,0.0,10000000,,
D00769,N19027,T0,Recyclables,0.0,10000000,,
D00770,N19029,T0,Recyclables,0.0,10000000,,
D00771,N19031,T0,Recyclables,0.0,10000000,,
D00772,N19033,T0,Recyclables,0.0,10000000,,
D00773,N19035,T0,Recyclables,0.0,10000000,,
D00774,N19037,T0,Recyclables,0.0,10000000,,
D00775,N19039,T0,Recyclables,0.0,10000000,,
D00776,N19041,T0,Recyclables,0.0,10000000,,
D00777,N19043,T0,Recyclables,0.0,10000000,,
D00778,N19045,T0,Recyclables,0.0,10000000,,
D00779,N19047,T0,Recyclables,0.0,10000000,,
D00780,N19049,T0,Recyclables,0.0,10000000,,
D00781,N19051,T0,Recyclables,0.0,10000000,,
D00782,N19053,T0,Recyclables,0.0,10000000,,
D00783,N19055,T0,Recyclables,0.0,10000000,,
D00784,N19057,T0,Recyclables,0.0,10000000,,
D00785,N19059,T0,Recyclables,0.0,10000000,,
D00786,N19061,T0,Recyclables,0.0,10000000,,
D00787,N19063,T0,Recyclables,0.0,10000000,,
D00788,N19065,T0,Recyclables,0.0,10000000,,
D00789,N19067,T0,Recyclables,0.0,10000000,,
D00790,N19069,T0,Recyclables,0.0,10000000,,
D00791,N19071,T0,Recyclables,0.0,10000000,,
D00792,N19073,T0,Recyclables,0.0,10000000,,
D00793,N19075,T0,Recyclables,0.0,10000000,,
D00794,N19077,T0,Recyclables,0.0,10000000,,
D00795,N19079,T0,Recyclables,0.0,10000000,,
D00796,N19081,T0,Recyclables,0.0,10000000,,
D00797,N19083,T0,Recyclables,0.0,10000000,,
D00798,N19085,T0,Recyclables,0.0,10000000,,
D00799,N19087,T0,Recyclables,0.0,10000000,,
D00800,N19089,T0,Recyclables,0.0,10000000,,
D00801,N19091,T0,Recyclables,0.0,10000000,,
D00802,N19093,T0,Recyclables,0.0,10000000,,
D00803,N19095,T0,Recyclables,0.0,10000000,,
D00804,N19097,T0,Recyclables,0.0,10000000,,
D00805,N19099,T0,Recyclables,0.0,10000000,,
D00806,N19101,T0,Recyclables,0.0,10000000,,
D00807,N19103,T0,Recyclables,0.0,10000000,,
D00808,N19105,T0,Recyclables,0.0,10000000,,
D00809,N19107,T0,Recyclables,0.0,10000000,,
D00810,N19109,T0,Recyclables,0.0,10000000,,
D00811,N19111,T0,Recyclables,0.0,10000000,,
D00812,N19113,T0,Recyclables,0.0,10000000,,
D00813,N19115,T0,Recyclables,0.0,10000000,,
D00814,N19117,T0,Recyclables,0.0,10000000,,
D00815,N19119,T0,Recyclables,0.0,10000000,,
D00816,N19121,T0,Recyclables,0.0,10000000,,
D00817,N19123,T0,Recyclables,0.0,10000000,,
D00818,N19125,T0,Recyclables,0.0,10000000,,
D00819,N19127,T0,Recyclables,0.0,10000000,,
D00820,N19129,T0,Recyclables,0.0,10000000,,
D00821,N19131,T0,Recyclables,0.0,10000000,,
D00822,N19133,T0,Recyclables,0.0,10000000,,
D00823,N19135,T0,Recyclables,0.0,10000000,,
D00824,N19137,T0,Recyclables,0.0,10000000,,
D00825,N19139,T0,Recyclables,0.0,10000000,,
D00826,N19141,T0,Recyclables,0.0,10000000,,
D00827,N19143,T0,Recyclables,0.0,10000000,,
D00828,N19145,T0,Recyclables,0.0,10000000,,
D00829,N19147,T0,Recyclables,0.0,10000000,,
D00830,N19149,T0,Recyclables,0.0,10000000,,
D00831,N19151,T0,Recyclables,0.0,10000000,,
D00832,N19153,T0,Recyclables,0.0,10000000,,
D00833,N19155,T0,Recyclables,0.0,10000000,,
D00834,N19157,T0,Recyclables,0.0,10000000,,
D00835,N19159,T0,Recyclables,0.0,10000000,,
D00836,N19161,T0,Recyclables,0.0,10000000,,
D00837,N19163,T0,Recyclables,0.0,10000000,,
D00838,N19165,T0,Recyclables,0.0,10000000,,
D00839,N19167,T0,Recyclables,0.0,10000000,,
D00840,N19169,T0,Recyclables,0.0,10000000,,
D00841,N19171,T0,Recyclables,0.0,10000000,,
D00842,N19173,T0,Recyclables,0.0,10000000,,
D00843,N19175,T0,Recyclables,0.0,10000000,,
D00844,N19177,T0,Recyclables,0.0,10000000,,
D00845,N19179,T0,Recyclables,0.0,10000000,,
D00846,N19181,T0,Recyclables,0.0,10000000,,
D00847,N19183,T0,Recyclables,0.0,10000000,,
D00848,N19185,T0,Recyclables,0.0,10000000,,
D00849,N19187,T0,Recyclables,0.0,10000000,,
D00850,N19189,T0,Recyclables,0.0,10000000,,
D00851,N19191,T0,Recyclables,0.0,10000000,,
D00852,N19193,T0,Recyclables,0.0,10000000,,
D00853,N19195,T0,Recyclables,0.0,10000000,,
D00854,N19197,T0,Recyclables,0.0,10000000,,
D00855,N20001,T0,Recyclables,0.0,10000000,,
D00856,N20003,T0,Recyclables,0.0,10000000,,
D00857,N20005,T0,Recyclables,0.0,10000000,,
D00858,N20007,T0,Recyclables,0.0,10000000,,
D00859,N20009,T0,Recyclables,0.0,10000000,,
D00860,N20011,T0,Recyclables,0.0,10000000,,
D00861,N20013,T0,Recyclables,0.0,10000000,,
D00862,N20015,T0,Recyclables,0.0,10000000,,
D00863,N20017,T0,Recyclables,0.0,10000000,,
D00864,N20019,T0,Recyclables,0.0,10000000,,
D00865,N20021,T0,Recyclables,0.0,10000000,,
D00866,N20023,T0,Recyclables,0.0,10000000,,
D00867,N20025,T0,Recyclables,0.0,10000000,,
D00868,N20027,T0,Recyclables,0.0,10000000,,
D00869,N20029,T0,Recyclables,0.0,10000000,,
D00870,N20031,T0,Recyclables,0.0,10000000,,
D00871,N20033,T0,Recyclables,0.0,10000000,,
D00872,N20035,T0,Recyclables,0.0,10000000,,
D00873,N20037,T0,Recyclables,0.0,10000000,,
D00874,N20039,T0,Recyclables,0.0,10000000,,
D00875,N20041,T0,Recyclables,0.0,10000000,,
D00876,N20043,T0,Recyclables,0.0,10000000,,
D00877,N20045,T0,Recyclables,0.0,10000000,,
D00878,N20047,T0,Recyclables,0.0,10000000,,
D00879,N20049,T0,Recyclables,0.0,10000000,,
D00880,N20051,T0,Recyclables,0.0,10000000,,
D00881,N20053,T0,Recyclables,0.0,10000000,,
D00882,N20055,T0,Recyclables,0.0,10000000,,
D00883,N20057,T0,Recyclables,0.0,10000000,,
D00884,N20059,T0,Recyclables,0.0,10000000,,
D00885,N20061,T0,Recyclables,0.0,10000000,,
D00886,N20063,T0,Recyclables,0.0,10000000,,
D00887,N20065,T0,Recyclables,0.0,10000000,,
D00888,N20067,T0,Recyclables,0.0,10000000,,
D00889,N20069,T0,Recyclables,0.0,10000000,,
D00890,N20071,T0,Recyclables,0.0,10000000,,
D00891,N20073,T0,Recyclables,0.0,10000000,,
D00892,N20075,T0,Recyclables,0.0,10000000,,
D00893,N20077,T0,Recyclables,0.0,10000000,,
D00894,N20079,T0,Recyclables,0.0,10000000,,
D00895,N20081,T0,Recyclables,0.0,10000000,,
D00896,N20083,T0,Recyclables,0.0,10000000,,
D00897,N20085,T0,Recyclables,0.0,10000000,,
D00898,N20087,T0,Recyclables,0.0,10000000,,
D00899,N20089,T0,Recyclables,0.0,10000000,,
D00900,N20091,T0,Recyclables,0.0,10000000,,
D00901,N20093,T0,Recyclables,0.0,10000000,,
D00902,N20095,T0,Recyclables,0.0,10000000,,
D00903,N20097,T0,Recyclables,0.0,10000000,,
D00904,N20099,T0,Recyclables,0.0,10000000,,
D00905,N20101,T0,Recyclables,0.0,10000000,,
D00906,N20103,T0,Recyclables,0.0,10000000,,
D00907,N20105,T0,Recyclables,0.0,10000000,,
D00908,N20107,T0,Recyclables,0.0,10000000,,
D00909,N20109,T0,Recyclables,0.0,10000000,,
D00910,N20111,T0,Recyclables,0.0,10000000,,
D00911,N20113,T0,Recyclables,0.0,10000000,,
D00912,N20115,T0,Recyclables,0.0,10000000,,
D00913,N20117,T0,Recyclables,0.0,10000000,,
D00914,N20119,T0,Recyclables,0.0,10000000,,
D00915,N20121,T0,Recyclables,0.0,10000000,,
D00916,N20123,T0,Recyclables,0.0,10000000,,
D00917,N20125,T0,Recyclables,0.0,10000000,,
D00918,N20127,T0,Recyclables,0.0,10000000,,
D00919,N20129,T0,Recyclables,0.0,10000000,,
D00920,N20131,T0,Recyclables,0.0,10000000,,
D00921,N20133,T0,Recyclables,0.0,10000000,,
D00922,N20135,T0,Recyclables,0.0,10000000,,
D00923,N20137,T0,Recyclables,0.0,10000000,,
D00924,N20139,T0,Recyclables,0.0,10000000,,
D00925,N20141,T0,Recyclables,0.0,10000000,,
D00926,N20143,T0,Recyclables,0.0,10000000,,
D00927,N20145,T0,Recyclables,0.0,10000000,,
D00928,N20147,T0,Recyclables,0.0,10000000,,
D00929,N20149,T0,Recyclables,0.0,10000000,,
D00930,N20151,T0,Recyclables,0.0,10000000,,
D00931,N20153,T0,Recyclables,0.0,10000000,,
D00932,N20155,T0,Recyclables,0.0,10000000,,
D00933,N20157,T0,Recyclables,0.0,10000000,,
D00934,N20159,T0,Recyclables,0.0,10000000,,
D00935,N20161,T0,Recyclables,0.0,10000000,,
D00936,N20163,T0,Recyclables,0.0,10000000,,
D00937,N20165,T0,Recyclables,0.0,10000000,,
D00938,N20167,T0,Recyclables,0.0,10000000,,
D00939,N20169,T0,Recyclables,0.0,10000000,,
D00940,N20171,T0,Recyclables,0.0,10000000,,
D00941,N20173,T0,Recyclables,0.0,10000000,,
D00942,N20175,T0,Recyclables,0.0,10000000,,
D00943,N20177,T0,Recyclables,0.0,10000000,,
D00944,N20179,T0,Recyclables,0.0,10000000,,
D00945,N20181,T0,Recyclables,0.0,10000000,,
D00946,N20183,T0,Recyclables,0.0,10000000,,
D00947,N20185,T0,Recyclables,0.0,10000000,,
D00948,N20187,T0,Recyclables,0.0,10000000,,
D00949,N20189,T0,Recyclables,0.0,10000000,,
D00950,N20191,T0,Recyclables,0.0,10000000,,
D00951,N20193,T0,Recyclables,0.0,10000000,,
D00952,N20195,T0,Recyclables,0.0,10000000,,
D00953,N20197,T0,Recyclables,0.0,10000000,,
D00954,N20199,T0,Recyclables,0.0,10000000,,
D00955,N20201,T0,Recyclables,0.0,10000000,,
D00956,N20203,T0,Recyclables,0.0,10000000,,
D00957,N20205,T0,Recyclables,0.0,10000000,,
D00958,N20207,T0,Recyclables,0.0,10000000,,
D00959,N20209,T0,Recyclables,0.0,10000000,,
D00960,N21001,T0,Recyclables,0.0,10000000,,
D00961,N21003,T0,Recyclables,0.0,10000000,,
D00962,N21005,T0,Recyclables,0.0,10000000,,
D00963,N21007,T0,Recyclables,0.0,10000000,,
D00964,N21009,T0,Recyclables,0.0,10000000,,
D00965,N21011,T0,Recyclables,0.0,10000000,,
D00966,N21013,T0,Recyclables,0.0,10000000,,
D00967,N21015,T0,Recyclables,0.0,10000000,,
D00968,N21017,T0,Recyclables,0.0,10000000,,
D00969,N21019,T0,Recyclables,0.0,10000000,,
D00970,N21021,T0,Recyclables,0.0,10000000,,
D00971,N21023,T0,Recyclables,0.0,10000000,,
D00972,N21025,T0,Recyclables,0.0,10000000,,
D00973,N21027,T0,Recyclables,0.0,10000000,,
D00974,N21029,T0,Recyclables,0.0,10000000,,
D00975,N21031,T0,Recyclables,0.0,10000000,,
D00976,N21033,T0,Recyclables,0.0,10000000,,
D00977,N21035,T0,Recyclables,0.0,10000000,,
D00978,N21037,T0,Recyclables,0.0,10000000,,
D00979,N21039,T0,Recyclables,0.0,10000000,,
D00980,N21041,T0,Recyclables,0.0,10000000,,
D00981,N21043,T0,Recyclables,0.0,10000000,,
D00982,N21045,T0,Recyclables,0.0,10000000,,
D00983,N21047,T0,Recyclables,0.0,10000000,,
D00984,N21049,T0,Recyclables,0.0,10000000,,
D00985,N21051,T0,Recyclables,0.0,10000000,,
D00986,N21053,T0,Recyclables,0.0,10000000,,
D00987,N21055,T0,Recyclables,0.0,10000000,,
D00988,N21057,T0,Recyclables,0.0,10000000,,
D00989,N21059,T0,Recyclables,0.0,10000000,,
D00990,N21061,T0,Recyclables,0.0,10000000,,
D00991,N21063,T0,Recyclables,0.0,10000000,,
D00992,N21065,T0,Recyclables,0.0,10000000,,
D00993,N21067,T0,Recyclables,0.0,10000000,,
D00994,N21069,T0,Recyclables,0.0,10000000,,
D00995,N21071,T0,Recyclables,0.0,10000000,,
D00996,N21073,T0,Recyclables,0.0,10000000,,
D00997,N21075,T0,Recyclables,0.0,10000000,,
D00998,N21077,T0,Recyclables,0.0,10000000,,
D00999,N21079,T0,Recyclables,0.0,10000000,,
D01000,N21081,T0,Recyclables,0.0,10000000,,
D01001,N21083,T0,Recyclables,0.0,10000000,,
D01002,N21085,T0,Recyclables,0.0,10000000,,
D01003,N21087,T0,Recyclables,0.0,10000000,,
D01004,N21089,T0,Recyclables,0.0,10000000,,
D01005,N21091,T0,Recyclables,0.0,10000000,,
D01006,N21093,T0,Recyclables,0.0,10000000,,
D01007,N21095,T0,Recyclables,0.0,10000000,,
D01008,N21097,T0,Recyclables,0.0,10000000,,
D01009,N21099,T0,Recyclables,0.0,10000000,,
D01010,N21101,T0,Recyclables,0.0,10000000,,
D01011,N21103,T0,Recyclables,0.0,10000000,,
D01012,N21105,T0,Recyclables,0.0,10000000,,
D01013,N21107,T0,Recyclables,0.0,10000000,,
D01014,N21109,T0,Recyclables,0.0,10000000,,
D01015,N21111,T0,Recyclables,0.0,10000000,,
D01016,N21113,T0,Recyclables,0.0,10000000,,
D01017,N21115,T0,Recyclables,0.0,10000000,,
D01018,N21117,T0,Recyclables,0.0,10000000,,
D01019,N21119,T0,Recyclables,0.0,10000000,,
D01020,N21121,T0,Recyclables,0.0,10000000,,
D01021,N21123,T0,Recyclables,0.0,10000000,,
